"id","code","name","small_name","description","type","parent_id:id"
"cfop_452","6124","Industrialização efetuada para outra empresa",,"Classificam-se neste código as saídas de mercadorias industrializadas para terceiros, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial.","output","cfop_429"
"cfop_453","6125","Industrialização efetuada para outra empresa quando a mercadoria recebida para utilização no processo de industrialização não transitar pelo estabelecimento adquirente da mercadoria",,"Classificam-se neste código as saídas de mercadorias industrializadas para outras empresas, em que as mercadorias recebidas para utilização no processo de industrialização não tenham transitado pelo estabelecimento do adquirente das mercadorias, compreendendo os valores referentes aos serviços prestados e os das mercadorias de propriedade do industrializador empregadas no processo industrial.","output","cfop_429"
"cfop_454","6150","TRANSFERÊNCIAS DE PRODUÇÃO PRÓPRIA OU DE TERCEIROS",,,"output","cfop_428"
"cfop_455","6151","Transferência de produção do estabelecimento",,"Classificam-se neste código os produtos industrializados ou produzidos pelo estabelecimento em transferência para outro estabelecimento da mesma empresa.","output","cfop_454"
"cfop_456","6152","Transferência de mercadoria adquirida ou recebida de terceiros",,"Classificam-se neste código as mercadorias adquiridas ou recebidas de terceiros para industrialização, comercialização ou para utilização na prestação de serviços e que não tenham sido objeto de qualquer processo industrial no estabelecimento, transferidas para outro estabelecimento da mesma empresa.","output","cfop_454"
"cfop_457","6153","Transferência de energia elétrica",,"Classificam-se neste código as transferências de energia elétrica para outro estabelecimento da mesma empresa, para distribuição.","output","cfop_454"
"cfop_458","6155","Transferência de produção do estabelecimento, que não deva por ele transitar",,"Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de produtos industrializados no estabelecimento que tenham sido remetidos para armazém geral, depósito fechado ou outro, sem que haja retorno ao estabelecimento depositante.","output","cfop_454"
"cfop_459","6156","Transferência de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar",,"Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial, remetidas para armazém geral, depósito fechado ou outro, sem que haja retorno ao estabelecimento depositante.","output","cfop_454"
"cfop_460","6200","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU ANULAÇÕES DE VALORES",,,"output","cfop_428"
"cfop_461","6201","Devolução de compra para industrialização ou produção rural",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural, cujas entradas tenham sido classificadas como 2.201 - Compra para industrialização ou produção rural.","output","cfop_460"
"cfop_462","6202","Devolução de compra para comercialização",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização.","output","cfop_460"
"cfop_463","6205","Anulação de valor relativo a aquisição de serviço de comunicação",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de comunicação.","output","cfop_460"
"cfop_464","6206","Anulação de valor relativo a aquisição de serviço de transporte",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de transporte.","output","cfop_460"
"cfop_465","6207","Anulação de valor relativo à compra de energia elétrica",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes da compra de energia elétrica.","output","cfop_460"
"cfop_466","6208","Devolução de mercadoria recebida em transferência para industrialização ou produção rural",,"Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outros estabelecimentos da mesma empresa, para serem utilizadas em processo de industrialização ou produção rural.","output","cfop_460"
"cfop_467","6209","Devolução de mercadoria recebida em transferência para comercialização",,"Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas.","output","cfop_460"
"cfop_468","6210","Devolução de compra para utilização na prestação de serviço",,"Classificam-se neste código as devoluções de mercadorias adquiridas para utilização na prestação de serviços, cujas entradas tenham sido classificadas no código 2.126 - Compra para utilização na prestação de serviço.","output","cfop_460"
"cfop_469","6250","VENDAS DE ENERGIA ELÉTRICA",,,"output","cfop_428"
"cfop_470","6251","Venda de energia elétrica para distribuição ou comercialização",,"Classificam-se neste código as vendas de energia elétrica destinada à distribuição ou comercialização. Também serão classificadas neste código as vendas de energia elétrica destinada a cooperativas para distribuição aos seus cooperados.","output","cfop_469"
"cfop_471","6252","Venda de energia elétrica para estabelecimento industrial",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento industrial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento industrial de cooperativa.","output","cfop_469"
"cfop_472","6253","Venda de energia elétrica para estabelecimento comercial",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento comercial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento comercial de cooperativa.","output","cfop_469"
"cfop_473","6254","Venda de energia elétrica para estabelecimento prestador de serviço de transporte",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de transporte.","output","cfop_469"
"cfop_474","6255","Venda de energia elétrica para estabelecimento prestador de serviço de comunicação",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de comunicação.","output","cfop_469"
"cfop_475","6256","Venda de energia elétrica para estabelecimento de produtor rural",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de produtor rural.","output","cfop_469"
"cfop_476","6257","Venda de energia elétrica para consumo por demanda contratada",,"Classificam-se neste código as vendas de energia elétrica para consumo por demanda contratada, que prevalecerá sobre os demais códigos deste subgrupo.","output","cfop_469"
"cfop_477","6258","Venda de energia elétrica a não contribuinte",,"Classificam-se neste código as vendas de energia elétrica a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_469"
"cfop_478","6300","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO",,,"output","cfop_428"
"cfop_479","6301","Prestação de serviço de comunicação para execução de serviço da mesma natureza",,"Classificam-se neste código as prestações de serviços de comunicação destinados às prestações de serviços da mesma natureza.","output","cfop_478"
"cfop_480","6302","Prestação de serviço de comunicação a estabelecimento industrial",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento industrial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento industrial de cooperativa.","output","cfop_478"
"cfop_481","6303","Prestação de serviço de comunicação a estabelecimento comercial",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento comercial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento comercial de cooperativa.","output","cfop_478"
"cfop_482","6304","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento prestador de serviço de transporte.","output","cfop_478"
"cfop_483","6305","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_478"
"cfop_484","6306","Prestação de serviço de comunicação a estabelecimento de produtor rural",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de produtor rural.","output","cfop_478"
"cfop_485","6307","Prestação de serviço de comunicação a não contribuinte",,"Classificam-se neste código as prestações de serviços de comunicação a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_478"
"cfop_486","6350","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE",,,"output","cfop_428"
"cfop_487","6351","Prestação de serviço de transporte para execução de serviço da mesma natureza",,"Classificam-se neste código as prestações de serviços de transporte destinados às prestações de serviços da mesma natureza.","output","cfop_486"
"cfop_488","6352","Prestação de serviço de transporte a estabelecimento industrial",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento industrial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento industrial de cooperativa.","output","cfop_486"
"cfop_489","6353","Prestação de serviço de transporte a estabelecimento comercial",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento comercial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento comercial de cooperativa.","output","cfop_486"
"cfop_490","6354","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento prestador de serviços de comunicação.","output","cfop_486"
"cfop_491","6355","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_486"
"cfop_492","6356","Prestação de serviço de transporte a estabelecimento de produtor rural",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento de produtor rural.","output","cfop_486"
"cfop_493","6357","Prestação de serviço de transporte a não contribuinte",,"Classificam-se neste código as prestações de serviços de transporte a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_486"
"cfop_494","6359","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal",,"Classificam-se neste código as prestações de serviços de transporte a contribuintes ou a não contribuintes, exclusivamente quando não existe a obrigação legal de emissão de nota fiscal para a mercadoria transportada.","output","cfop_486"
"cfop_495","6400","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA",,,"output","cfop_428"
"cfop_496","6401","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto",,"Classificam-se neste código as vendas de produtos industrializados ou produzido pelo próprio estabelecimento em operações com produtos sujeitos ao regime de substituição tributária, na condição de contribuinte substituto. Também serão classificadas neste código as vendas de produtos industrializados por estabelecimento industrial ou produtor rural de cooperativa sujeitos ao regime de substituição tributária, na condição de contribuinte substituto.","output","cfop_495"
"cfop_497","6402","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto",,"Classificam-se neste código as vendas de produtos sujeitos ao regime de substituição tributária industrializados no estabelecimento, em operações entre contribuintes substitutos do mesmo produto.","output","cfop_495"
"cfop_498","6403","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, na condição de contribuinte substituto, em operação com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_495"
"cfop_499","6404","Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente",,"Classificam-se neste código as vendas de mercadorias sujeitas ao regime de substituição tributária, na condição de substituto tributário, exclusivamente nas hipóteses em que o imposto já tenha sido retido anteriormente.","output","cfop_495"
"cfop_500","6408","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária",,"Classificam-se neste código os produtos industrializados ou produzidos no próprio estabelecimento em transferência para outro estabelecimento da mesma empresa de produtos sujeitos ao regime de substituição tributária.","output","cfop_495"
"cfop_501","6409","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros que não tenham sido objeto de qualquer processo industrial no estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_495"
"cfop_502","6410","Devolução de compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural cujas entradas tenham sido classificadas como Compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_495"
"cfop_503","6411","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_495"
"cfop_504","6412","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada tenha sido classificada no código 2.406 - Compra de bem para o ativo imobilizado cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_495"
"cfop_505","6413","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 2.407 - Compra de mercadoria para uso ou consumo cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_495"
"cfop_506","6414","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária",,"Classificam-se neste código as remessas de produtos industrializados ou produzido pelo próprio estabelecimento para serem vendidos fora do estabelecimento, inclusive por meio de veículos, em operações com produtos sujeitos ao regime de substituição tributária.","output","cfop_495"
"cfop_507","6415","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as remessas de mercadorias adquiridas ou recebidas de terceiros para serem vendidas fora do estabelecimento, inclusive por meio de veículos, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_495"
"cfop_508","6500","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES",,,"output","cfop_428"
"cfop_509","6501","Remessa de produção do estabelecimento, com fim específico de exportação",,"Classificam-se neste código as saídas de produtos industrializados ou produzido pelo próprio estabelecimento, remetidos com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_508"
"cfop_510","6502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação",,"Classificam-se neste código as saídas de mercadorias adquiridas ou recebidas de terceiros, remetidas com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_508"
"cfop_511","6503","Devolução de mercadoria recebida com fim específico de exportação",,"Classificam-se neste código as devoluções efetuadas por trading company, empresa comercial exportadora ou outro estabelecimento do destinatário, de mercadorias recebidas com fim específico de exportação, cujas entradas tenham sido classificadas no código 2.501 - Entrada de mercadoria recebida com fim específico de exportação.","output","cfop_508"
"cfop_512","6504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento",,"Classificam-se neste código as remessas de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_508"
"cfop_513","6505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação",,"Classificam-se neste código as remessas de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação.","output","cfop_508"
"cfop_514","6550","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO",,,"output","cfop_428"
"cfop_515","6551","Venda de bem do ativo imobilizado",,"Classificam-se neste código as vendas de bens integrantes do ativo imobilizado do estabelecimento.","output","cfop_514"
"cfop_516","6552","Transferência de bem do ativo imobilizado",,"Classificam-se neste código os bens do ativo imobilizado transferidos para outro estabelecimento da mesma empresa.","output","cfop_514"
"cfop_517","6553","Devolução de compra de bem para o ativo imobilizado",,"Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada foi classificada no código 2.551 - Compra de bem para o ativo imobilizado.","output","cfop_514"
"cfop_518","6554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento",,"Classificam-se neste código as remessas de bens do ativo imobilizado para uso fora do estabelecimento.","output","cfop_514"
"cfop_519","6555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento",,"Classificam-se neste código as saídas em devolução, de bens do ativo imobilizado de terceiros, recebidos para uso no estabelecimento, cuja entrada tenha sido classificada no código 2.555 - Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento.","output","cfop_514"
"cfop_520","6556","Devolução de compra de material de uso ou consumo",,"Classificam-se neste código as devoluções de mercadorias destinadas ao uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 2.556 - Compra de material para uso ou consumo.","output","cfop_514"
"cfop_521","6557","Transferência de material de uso ou consumo",,"Classificam-se neste código os materiais de uso ou consumo transferidos para outro estabelecimento da mesma empresa.","output","cfop_514"
"cfop_522","6600","CRÉDITOS E RESSARCIMENTOS DE ICMS",,,"output","cfop_428"
"cfop_523","6603","Ressarcimento de ICMS retido por substituição tributária",,"Classificam-se neste código os lançamentos destinados ao registro de ressarcimento de ICMS retido por substituição tributária a contribuinte substituído, efetuado pelo contribuinte substituto, nas hipóteses previstas na legislação aplicável.","output","cfop_522"
"cfop_524","6650","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES",,,"output","cfop_428"
"cfop_525","6651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_526","6652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_527","6653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_528","6654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_529","6655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_530","6656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_524"
"cfop_531","6657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento",,"Classificam-se neste código as remessas de combustíveis ou lubrificante, adquiridos ou recebidos de terceiros para serem vendidos fora do estabelecimento, inclusive por meio de veículos.","output","cfop_524"
"cfop_532","6658","Transferência de combustível ou lubrificante de produção do estabelecimento",,"Classificam-se neste código as transferências de combustíveis ou lubrificantes, industrializados no estabelecimento, para outro estabelecimento da mesma empresa.","output","cfop_524"
"cfop_533","6659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro",,"Classificam-se neste código as transferências de combustíveis ou lubrificantes, adquiridos ou recebidos de terceiros, para outro estabelecimento da mesma empresa.","output","cfop_524"
"cfop_534","6660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para industrialização do próprio produto, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para industrialização subseqüente.","output","cfop_524"
"cfop_535","6661","Devolução de compra de combustível ou lubrificante adquirido para comercialização",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para comercialização, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para comercialização.","output","cfop_524"
"cfop_536","6662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para consumo em processo de industrialização de outros produtos, na prestação de serviços ou por usuário final, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante por consumidor ou usuário final.","output","cfop_524"
"cfop_537","6663","Remessa para armazenagem de combustível ou lubrificante",,"Classificam-se neste código as remessas para armazenagem de combustíveis ou lubrificantes.","output","cfop_524"
"cfop_538","6664","Retorno de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código as remessas em devolução de combustíveis ou lubrificantes, recebidos para armazenagem.","output","cfop_524"
"cfop_539","6665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código os retornos simbólicos de combustíveis ou lubrificantes recebidos para armazenagem, quando as mercadorias armazenadas tenham sido objeto de saída a qualquer título e não devam retornar ao estabelecimento depositante.","output","cfop_524"
"cfop_540","6666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código as saídas por conta e ordem de terceiros, de combustíveis ou lubrificantes, recebidos anteriormente para armazenagem.","output","cfop_524"
"cfop_541","6900","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS",,,"output","cfop_428"
"cfop_542","6901","Remessa para industrialização por encomenda",,"Classificam-se neste código as remessas de insumos remetidos para industrialização por encomenda, a ser realizada em outra empresa ou em outro estabelecimento da mesma empresa.","output","cfop_541"
"cfop_543","6902","Retorno de mercadoria utilizada na industrialização por encomenda",,"Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos para industrialização e incorporados ao produto final, por encomenda de outra empresa ou de outro estabelecimento da mesma empresa. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_541"
"cfop_544","6903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo",,"Classificam-se neste código as remessas em devolução de insumos recebidos para industrialização e não aplicados no referido processo.","output","cfop_541"
"cfop_545","6904","Remessa para venda fora do estabelecimento",,"Classificam-se neste código as remessas de mercadorias para venda fora do estabelecimento, inclusive por meio de veículos.","output","cfop_541"
"cfop_546","6905","Remessa para depósito fechado ou armazém geral",,"Classificam-se neste código as remessas de mercadorias para depósito em depósito fechado ou armazém geral.","output","cfop_541"
"cfop_547","6906","Retorno de mercadoria depositada em depósito fechado ou armazém geral",,"Classificam-se neste código os retornos de mercadorias depositadas em depósito fechado ou armazém geral ao estabelecimento depositante.","output","cfop_541"
"cfop_548","6907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral",,"Classificam-se neste código os retornos simbólicos de mercadorias recebidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não devam retornar ao estabelecimento depositante.","output","cfop_541"
"cfop_549","6908","Remessa de bem por conta de contrato de comodato",,"Classificam-se neste código as remessas de bens para o cumprimento de contrato de comodato.","output","cfop_541"
"cfop_550","6909","Retorno de bem recebido por conta de contrato de comodato",,"Classificam-se neste código as remessas de bens em devolução após cumprido o contrato de comodato.","output","cfop_541"
"cfop_551","6910","Remessa em bonificação, doação ou brinde",,"Classificam-se neste código as remessas de mercadorias a título de bonificação, doação ou brinde.","output","cfop_541"
"cfop_552","6911","Remessa de amostra grátis",,"Classificam-se neste código as remessas de mercadorias a título de amostra grátis.","output","cfop_541"
"cfop_553","6912","Remessa de mercadoria ou bem para demonstração",,"Classificam-se neste código as remessas de mercadorias ou bens para demonstração.","output","cfop_541"
"cfop_554","6913","Retorno de mercadoria ou bem recebido para demonstração",,"Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para demonstração.","output","cfop_541"
"cfop_555","6914","Remessa de mercadoria ou bem para exposição ou feira",,"Classificam-se neste código as remessas de mercadorias ou bens para exposição ou feira.","output","cfop_541"
"cfop_556","6915","Remessa de mercadoria ou bem para conserto ou reparo",,"Classificam-se neste código as remessas de mercadorias ou bens para conserto ou reparo.","output","cfop_541"
"cfop_557","6916","Retorno de mercadoria ou bem recebido para conserto ou reparo",,"Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para conserto ou reparo.","output","cfop_541"
"cfop_558","6917","Remessa de mercadoria em consignação mercantil ou industrial",,"Classificam-se neste código as remessas de mercadorias a título de consignação mercantil ou industrial.","output","cfop_541"
"cfop_559","6918","Devolução de mercadoria recebida em consignação mercantil ou industrial",,"Classificam-se neste código as devoluções de mercadorias recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_541"
"cfop_560","6919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial",,"Classificam-se neste código as devoluções simbólicas de mercadorias vendidas ou utilizadas em processo industrial, que tenham sido recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_541"
"cfop_561","6920","Remessa de vasilhame ou sacaria",,"Classificam-se neste código as remessas de vasilhame ou sacaria.","output","cfop_541"
"cfop_562","6921","Devolução de vasilhame ou sacaria",,"Classificam-se neste código as saídas por devolução de vasilhame ou sacaria.","output","cfop_541"
"cfop_563","6922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura",,"Classificam-se neste código os registros efetuados a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_541"
"cfop_564","6923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem",,"Classificam-se neste código as saídas correspondentes à entrega de mercadorias por conta e ordem de terceiros, em vendas à ordem, cuja venda ao adquirente originário, foi classificada nos códigos 6.118 - Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem ou 6.119 - Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem.","output","cfop_541"
"cfop_565","6924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as saídas de insumos com destino a estabelecimento industrializador, para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","output","cfop_541"
"cfop_566","6925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos, por conta e ordem do adquirente, para industrialização e incorporados ao produto final, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_541"
"cfop_567","6929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF",,"Classificam-se neste código os registros relativos aos documentos fiscais emitidos em operações ou prestações que também tenham sido registradas em equipamento Emissor de Cupom Fiscal - ECF.","output","cfop_541"
"cfop_568","6931","Lanç. efetuado pelo tomador do serviço de transporte quando a resp. de retenção do imposto for atribuída ao remetente ou alienante da merc., pelo serviço de transp. realizado por transp. autônomo ou por transp. não inscrito na UF onde iniciado o serviço",,"Classificam-se neste código exclusivamente os lançamentos efetuados pelo remetente ou alienante da mercadoria quando lhe for atribuída a responsabilidade pelo recolhimento do imposto devido pelo serviço de transporte realizado por transportador autônomo ou por transportador não inscrito na unidade da Federação onde iniciado o serviço.","output","cfop_541"
