"id","code","name","version","parent_id:id"
"l10n_br_cnae_1860","66.1","Atividades auxiliares dos serviços financeiros","2.0","l10n_br_cnae_1859"
"l10n_br_cnae_1861","66.11-8","Administração de bolsas e mercados de balcão organizados","2.0","l10n_br_cnae_1860"
"l10n_br_cnae_1862","6611-8/01","Bolsa de valores","2.0","l10n_br_cnae_1861"
"l10n_br_cnae_1863","6611-8/02","Bolsa de mercadorias","2.0","l10n_br_cnae_1861"
"l10n_br_cnae_1864","6611-8/03","Bolsa de mercadorias e futuros","2.0","l10n_br_cnae_1861"
"l10n_br_cnae_1865","6611-8/04","Administração de mercados de balcão organizados","2.0","l10n_br_cnae_1861"
"l10n_br_cnae_1866","66.12-6","Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias","2.0","l10n_br_cnae_1860"
"l10n_br_cnae_1867","6612-6/01","Corretoras de títulos e valores mobiliários","2.0","l10n_br_cnae_1866"
"l10n_br_cnae_1868","6612-6/02","Distribuidoras de títulos e valores mobiliários","2.0","l10n_br_cnae_1866"
"l10n_br_cnae_1869","6612-6/03","Corretoras de câmbio","2.0","l10n_br_cnae_1866"
"l10n_br_cnae_1870","6612-6/04","Corretoras de contratos de mercadorias","2.0","l10n_br_cnae_1866"
"l10n_br_cnae_1871","6612-6/05","Agentes de investimentos em aplicações financeiras","2.0","l10n_br_cnae_1866"
"l10n_br_cnae_1872","66.13-4","Administração de cartões de crédito","2.0","l10n_br_cnae_1860"
"l10n_br_cnae_1873","6613-4/00","Administração de cartões de crédito","2.0","l10n_br_cnae_1872"
"l10n_br_cnae_1874","66.19-3","Atividades auxiliares dos serviços financeiros não especificadas anteriormente","2.0","l10n_br_cnae_1860"
"l10n_br_cnae_1875","6619-3/01","Serviços de liquidação e custódia","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1876","6619-3/02","Correspondentes de instituições financeiras","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1877","6619-3/03","Representações de bancos estrangeiros","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1878","6619-3/04","Caixas eletrônicos","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1879","6619-3/05","Operadoras de cartões de débito","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1880","6619-3/99","Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente","2.0","l10n_br_cnae_1874"
"l10n_br_cnae_1881","66.2","Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde","2.0","l10n_br_cnae_1859"
"l10n_br_cnae_1882","66.21-5","Avaliação de riscos e perdas","2.0","l10n_br_cnae_1881"
"l10n_br_cnae_1883","6621-5/01","Peritos e avaliadores de seguros","2.0","l10n_br_cnae_1882"
"l10n_br_cnae_1884","6621-5/02","Auditoria e consultoria atuarial","2.0","l10n_br_cnae_1882"
"l10n_br_cnae_1885","66.22-3","Corretores e agentes de seguros, de planos de previdência complementar e de saúde","2.0","l10n_br_cnae_1881"
"l10n_br_cnae_1886","6622-3/00","Corretores e agentes de seguros, de planos de previdência complementar e de saúde","2.0","l10n_br_cnae_1885"
"l10n_br_cnae_1887","66.29-1","Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente","2.0","l10n_br_cnae_1881"
"l10n_br_cnae_1888","6629-1/00","Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente","2.0","l10n_br_cnae_1887"
"l10n_br_cnae_1889","66.3","Atividades de administração de fundos por contrato ou comissão","2.0","l10n_br_cnae_1859"
"l10n_br_cnae_1890","66.30-4","Atividades de administração de fundos por contrato ou comissão","2.0","l10n_br_cnae_1889"
"l10n_br_cnae_1891","6630-4/00","Atividades de administração de fundos por contrato ou comissão","2.0","l10n_br_cnae_1890"
"l10n_br_cnae_1892","L","Atividades imobiliárias","2.0",
"l10n_br_cnae_1893","68","Atividades imobiliárias","2.0","l10n_br_cnae_1892"
"l10n_br_cnae_1894","68.1","Atividades imobiliárias de imóveis próprios","2.0","l10n_br_cnae_1893"
"l10n_br_cnae_1895","68.10-2","Atividades imobiliárias de imóveis próprios","2.0","l10n_br_cnae_1894"
"l10n_br_cnae_1896","6810-2/01","Compra e venda de imóveis próprios","2.0","l10n_br_cnae_1895"
"l10n_br_cnae_1897","6810-2/02","Aluguel de imóveis próprios","2.0","l10n_br_cnae_1895"
"l10n_br_cnae_1898","68.2","Atividades imobiliárias por contrato ou comissão","2.0","l10n_br_cnae_1893"
"l10n_br_cnae_1899","68.21-8","Intermediação na compra, venda e aluguel de imóveis","2.0","l10n_br_cnae_1898"
"l10n_br_cnae_1900","6821-8/01","Corretagem na compra e venda e avaliação de imóveis","2.0","l10n_br_cnae_1899"
"l10n_br_cnae_1901","6821-8/02","Corretagem no aluguel de imóveis","2.0","l10n_br_cnae_1899"
"l10n_br_cnae_1902","68.22-6","Gestão e administração da propriedade imobiliária","2.0","l10n_br_cnae_1898"
"l10n_br_cnae_1903","6822-6/00","Gestão e administração da propriedade imobiliária","2.0","l10n_br_cnae_1902"
"l10n_br_cnae_1904","M","Atividades profissionais, científicas e técnicas","2.0",
"l10n_br_cnae_1905","69","Atividades jurídicas, de contabilidade e de auditoria","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1906","69.1","Atividades jurídicas","2.0","l10n_br_cnae_1905"
"l10n_br_cnae_1907","69.11-7","Atividades jurídicas, exceto cartórios","2.0","l10n_br_cnae_1906"
"l10n_br_cnae_1908","6911-7/01","Serviços advocatícios","2.0","l10n_br_cnae_1907"
"l10n_br_cnae_1909","6911-7/02","Atividades auxiliares da justiça","2.0","l10n_br_cnae_1907"
"l10n_br_cnae_1910","6911-7/03","Agente de propriedade industrial","2.0","l10n_br_cnae_1907"
"l10n_br_cnae_1911","69.12-5","Cartórios","2.0","l10n_br_cnae_1906"
"l10n_br_cnae_1912","6912-5/00","Cartórios","2.0","l10n_br_cnae_1911"
"l10n_br_cnae_1913","69.2","Atividades de contabilidade, consultoria e auditoria contábil e tributária","2.0","l10n_br_cnae_1905"
"l10n_br_cnae_1914","69.20-6","Atividades de contabilidade, consultoria e auditoria contábil e tributária","2.0","l10n_br_cnae_1913"
"l10n_br_cnae_1915","6920-6/01","Atividades de contabilidade","2.0","l10n_br_cnae_1914"
"l10n_br_cnae_1916","6920-6/02","Atividades de consultoria e auditoria contábil e tributária","2.0","l10n_br_cnae_1914"
"l10n_br_cnae_1917","70","Atividades de sedes de empresas e de consultoria em gestão empresarial","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1918","70.1","Sedes de empresas e unidades administrativas locais","2.0","l10n_br_cnae_1917"
"l10n_br_cnae_1919","70.10-7","Sedes de empresas e unidades administrativas locais","2.0","l10n_br_cnae_1918"
"l10n_br_cnae_1920","70.2","Atividades de consultoria em gestão empresarial","2.0","l10n_br_cnae_1917"
"l10n_br_cnae_1921","70.20-4","Atividades de consultoria em gestão empresarial","2.0","l10n_br_cnae_1920"
"l10n_br_cnae_1922","7020-4/00","Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica","2.0","l10n_br_cnae_1921"
"l10n_br_cnae_1923","71","Serviços de arquitetura e engenharia; testes e análises técnicas","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1924","71.1","Serviços de arquitetura e engenharia e atividades técnicas relacionadas","2.0","l10n_br_cnae_1923"
"l10n_br_cnae_1925","71.11-1","Serviços de arquitetura","2.0","l10n_br_cnae_1924"
"l10n_br_cnae_1926","7111-1/00","Serviços de arquitetura","2.0","l10n_br_cnae_1925"
"l10n_br_cnae_1927","71.12-0","Serviços de engenharia","2.0","l10n_br_cnae_1924"
"l10n_br_cnae_1928","7112-0/00","Serviços de engenharia","2.0","l10n_br_cnae_1927"
"l10n_br_cnae_1929","71.19-7","Atividades técnicas relacionadas à arquitetura e engenharia","2.0","l10n_br_cnae_1924"
"l10n_br_cnae_1930","7119-7/01","Serviços de cartografia, topografia e geodésia","2.0","l10n_br_cnae_1929"
"l10n_br_cnae_1931","7119-7/02","Atividades de estudos geológicos","2.0","l10n_br_cnae_1929"
"l10n_br_cnae_1932","7119-7/03","Serviços de desenho técnico relacionados à arquitetura e engenharia","2.0","l10n_br_cnae_1929"
"l10n_br_cnae_1933","7119-7/04","Serviços de perícia técnica relacionados à segurança do trabalho","2.0","l10n_br_cnae_1929"
"l10n_br_cnae_1934","7119-7/99","Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente","2.0","l10n_br_cnae_1929"
"l10n_br_cnae_1935","71.2","Testes e análises técnicas","2.0","l10n_br_cnae_1923"
"l10n_br_cnae_1936","71.20-1","Testes e análises técnicas","2.0","l10n_br_cnae_1935"
"l10n_br_cnae_1937","7120-1/00","Testes e análises técnicas","2.0","l10n_br_cnae_1936"
"l10n_br_cnae_1938","72","Pesquisa e desenvolvimento científico","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1939","72.1","Pesquisa e desenvolvimento experimental em ciências físicas e naturais","2.0","l10n_br_cnae_1938"
"l10n_br_cnae_1940","72.10-0","Pesquisa e desenvolvimento experimental em ciências físicas e naturais","2.0","l10n_br_cnae_1939"
"l10n_br_cnae_1941","7210-0/00","Pesquisa e desenvolvimento experimental em ciências físicas e naturais","2.0","l10n_br_cnae_1940"
"l10n_br_cnae_1942","72.2","Pesquisa e desenvolvimento experimental em ciências sociais e humanas","2.0","l10n_br_cnae_1938"
"l10n_br_cnae_1943","72.20-7","Pesquisa e desenvolvimento experimental em ciências sociais e humanas","2.0","l10n_br_cnae_1942"
"l10n_br_cnae_1944","7220-7/00","Pesquisa e desenvolvimento experimental em ciências sociais e humanas","2.0","l10n_br_cnae_1943"
"l10n_br_cnae_1945","73","Publicidade e pesquisa de mercado","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1946","73.1","Publicidade","2.0","l10n_br_cnae_1945"
"l10n_br_cnae_1947","73.11-4","Agências de publicidade","2.0","l10n_br_cnae_1946"
"l10n_br_cnae_1948","7311-4/00","Agências de publicidade","2.0","l10n_br_cnae_1947"
"l10n_br_cnae_1949","73.12-2","Agenciamento de espaços para publicidade, exceto em veículos de comunicação","2.0","l10n_br_cnae_1946"
"l10n_br_cnae_1950","7312-2/00","Agenciamento de espaços para publicidade, exceto em veículos de comunicação","2.0","l10n_br_cnae_1949"
"l10n_br_cnae_1951","73.19-0","Atividades de publicidade não especificadas anteriormente","2.0","l10n_br_cnae_1946"
"l10n_br_cnae_1952","7319-0/01","Criação de estandes para feiras e exposições","2.0","l10n_br_cnae_1951"
"l10n_br_cnae_1953","7319-0/02","Promoção de vendas","2.0","l10n_br_cnae_1951"
"l10n_br_cnae_1954","7319-0/03","Marketing direto","2.0","l10n_br_cnae_1951"
"l10n_br_cnae_1955","7319-0/04","Consultoria em publicidade","2.0","l10n_br_cnae_1951"
"l10n_br_cnae_1956","7319-0/99","Outras atividades de publicidade não especificadas anteriormente","2.0","l10n_br_cnae_1951"
"l10n_br_cnae_1957","73.2","Pesquisas de mercado e de opinião pública","2.0","l10n_br_cnae_1945"
"l10n_br_cnae_1958","73.20-3","Pesquisas de mercado e de opinião pública","2.0","l10n_br_cnae_1957"
"l10n_br_cnae_1959","7320-3/00","Pesquisas de mercado e de opinião pública","2.0","l10n_br_cnae_1958"
"l10n_br_cnae_1960","74","Outras atividades profissionais, científicas e técnicas","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1961","74.1","Design e decoração de interiores","2.0","l10n_br_cnae_1960"
"l10n_br_cnae_1962","74.10-2","Design e decoração de interiores","2.0","l10n_br_cnae_1961"
"l10n_br_cnae_1963","7410-2/01","Design","2.0","l10n_br_cnae_1962"
"l10n_br_cnae_1964","7410-2/02","Decoração de interiores","2.0","l10n_br_cnae_1962"
"l10n_br_cnae_1965","74.2","Atividades fotográficas e similares","2.0","l10n_br_cnae_1960"
"l10n_br_cnae_1966","74.20-0","Atividades fotográficas e similares","2.0","l10n_br_cnae_1965"
"l10n_br_cnae_1967","7420-0/01","Atividades de produção de fotografias, exceto aérea e submarina","2.0","l10n_br_cnae_1966"
"l10n_br_cnae_1968","7420-0/02","Atividades de produção de fotografias aéreas e submarinas","2.0","l10n_br_cnae_1966"
"l10n_br_cnae_1969","7420-0/03","Laboratórios fotográficos","2.0","l10n_br_cnae_1966"
"l10n_br_cnae_1970","7420-0/04","Filmagem de festas e eventos","2.0","l10n_br_cnae_1966"
"l10n_br_cnae_1971","7420-0/05","Serviços de microfilmagem","2.0","l10n_br_cnae_1966"
"l10n_br_cnae_1972","74.9","Atividades profissionais, científicas e técnicas não especificadas anteriormente","2.0","l10n_br_cnae_1960"
"l10n_br_cnae_1973","74.90-1","Atividades profissionais, científicas e técnicas não especificadas anteriormente","2.0","l10n_br_cnae_1972"
"l10n_br_cnae_1974","7490-1/01","Serviços de tradução, interpretação e similares","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1975","7490-1/02","Escafandria e mergulho","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1976","7490-1/03","Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1977","7490-1/04","Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1978","7490-1/05","Agenciamento de profissionais para atividades esportivas, culturais e artísticas","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1979","7490-1/99","Outras atividades profissionais, científicas e técnicas não especificadas anteriormente","2.0","l10n_br_cnae_1973"
"l10n_br_cnae_1980","75","Atividades veterinárias","2.0","l10n_br_cnae_1904"
"l10n_br_cnae_1981","75.0","Atividades veterinárias","2.0","l10n_br_cnae_1980"
"l10n_br_cnae_1982","75.00-1","Atividades veterinárias","2.0","l10n_br_cnae_1981"
"l10n_br_cnae_1983","7500-1/00","Atividades veterinárias","2.0","l10n_br_cnae_1982"
"l10n_br_cnae_1984","N","Atividades administrativas e serviços complementares","2.0",
"l10n_br_cnae_1985","77","Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_1986","77.1","Locação de meios de transporte sem condutor","2.0","l10n_br_cnae_1985"
"l10n_br_cnae_1987","77.11-0","Locação de automóveis sem condutor","2.0","l10n_br_cnae_1986"
"l10n_br_cnae_1988","7711-0/00","Locação de automóveis sem condutor","2.0","l10n_br_cnae_1987"
"l10n_br_cnae_1989","77.19-5","Locação de meios de transporte, exceto automóveis, sem condutor","2.0","l10n_br_cnae_1986"
"l10n_br_cnae_1990","7719-5/01","Locação de embarcações sem tripulação, exceto para fins recreativos","2.0","l10n_br_cnae_1989"
"l10n_br_cnae_1991","7719-5/02","Locação de aeronaves sem tripulação","2.0","l10n_br_cnae_1989"
"l10n_br_cnae_1992","7719-5/99","Locação de outros meios de transporte não especificados anteriormente, sem condutor","2.0","l10n_br_cnae_1989"
"l10n_br_cnae_1993","77.2","Aluguel de objetos pessoais e domésticos","2.0","l10n_br_cnae_1985"
"l10n_br_cnae_1994","77.21-7","Aluguel de equipamentos recreativos e esportivos","2.0","l10n_br_cnae_1993"
"l10n_br_cnae_1995","7721-7/00","Aluguel de equipamentos recreativos e esportivos","2.0","l10n_br_cnae_1994"
"l10n_br_cnae_1996","77.22-5","Aluguel de fitas de vídeo, DVDs e similares","2.0","l10n_br_cnae_1993"
"l10n_br_cnae_1997","7722-5/00","Aluguel de fitas de vídeo, DVDs e similares","2.0","l10n_br_cnae_1996"
"l10n_br_cnae_1998","77.23-3","Aluguel de objetos do vestuário, jóias e acessórios","2.0","l10n_br_cnae_1993"
"l10n_br_cnae_1999","7723-3/00","Aluguel de objetos do vestuário, jóias e acessórios","2.0","l10n_br_cnae_1998"
"l10n_br_cnae_2000","77.29-2","Aluguel de objetos pessoais e domésticos não especificados anteriormente","2.0","l10n_br_cnae_1993"
"l10n_br_cnae_2001","7729-2/01","Aluguel de aparelhos de jogos eletrônicos","2.0","l10n_br_cnae_2000"
"l10n_br_cnae_2002","7729-2/02","Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais","2.0","l10n_br_cnae_2000"
"l10n_br_cnae_2003","7729-2/03","Aluguel de material médico ","2.0","l10n_br_cnae_2000"
"l10n_br_cnae_2004","7729-2/99","Aluguel de outros objetos pessoais e domésticos não especificados anteriormente","2.0","l10n_br_cnae_2000"
"l10n_br_cnae_2005","77.3","Aluguel de máquinas e equipamentos sem operador","2.0","l10n_br_cnae_1985"
"l10n_br_cnae_2006","77.31-4","Aluguel de máquinas e equipamentos agrícolas sem operador","2.0","l10n_br_cnae_2005"
"l10n_br_cnae_2007","7731-4/00","Aluguel de máquinas e equipamentos agrícolas sem operador","2.0","l10n_br_cnae_2006"
"l10n_br_cnae_2008","77.32-2","Aluguel de máquinas e equipamentos para construção sem operador","2.0","l10n_br_cnae_2005"
"l10n_br_cnae_2009","7732-2/01","Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes","2.0","l10n_br_cnae_2008"
"l10n_br_cnae_2010","7732-2/02","Aluguel de andaimes","2.0","l10n_br_cnae_2008"
"l10n_br_cnae_2011","77.33-1","Aluguel de máquinas e equipamentos para escritórios","2.0","l10n_br_cnae_2005"
"l10n_br_cnae_2012","7733-1/00","Aluguel de máquinas e equipamentos para escritórios","2.0","l10n_br_cnae_2011"
"l10n_br_cnae_2013","77.39-0","Aluguel de máquinas e equipamentos não especificados anteriormente","2.0","l10n_br_cnae_2005"
"l10n_br_cnae_2014","7739-0/01","Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador","2.0","l10n_br_cnae_2013"
"l10n_br_cnae_2015","7739-0/02","Aluguel de equipamentos científicos, médicos e hospitalares, sem operador","2.0","l10n_br_cnae_2013"
"l10n_br_cnae_2016","7739-0/03","Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes","2.0","l10n_br_cnae_2013"
"l10n_br_cnae_2017","7739-0/99","Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador","2.0","l10n_br_cnae_2013"
"l10n_br_cnae_2018","77.4","Gestão de ativos intangíveis não-financeiros","2.0","l10n_br_cnae_1985"
"l10n_br_cnae_2019","77.40-3","Gestão de ativos intangíveis não-financeiros","2.0","l10n_br_cnae_2018"
"l10n_br_cnae_2020","7740-3/00","Gestão de ativos intangíveis não-financeiros","2.0","l10n_br_cnae_2019"
"l10n_br_cnae_2021","78","Seleção, agenciamento e locação de mão-de-obra","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_2022","78.1","Seleção e agenciamento de mão-de-obra","2.0","l10n_br_cnae_2021"
"l10n_br_cnae_2023","78.10-8","Seleção e agenciamento de mão-de-obra","2.0","l10n_br_cnae_2022"
"l10n_br_cnae_2024","7810-8/00","Seleção e agenciamento de mão-de-obra","2.0","l10n_br_cnae_2023"
"l10n_br_cnae_2025","78.2","Locação de mão-de-obra temporária","2.0","l10n_br_cnae_2021"
"l10n_br_cnae_2026","78.20-5","Locação de mão-de-obra temporária","2.0","l10n_br_cnae_2025"
"l10n_br_cnae_2027","7820-5/00","Locação de mão-de-obra temporária","2.0","l10n_br_cnae_2026"
"l10n_br_cnae_2028","78.3","Fornecimento e gestão de recursos humanos para terceiros","2.0","l10n_br_cnae_2021"
"l10n_br_cnae_2029","78.30-2","Fornecimento e gestão de recursos humanos para terceiros","2.0","l10n_br_cnae_2028"
"l10n_br_cnae_2030","7830-2/00","Fornecimento e gestão de recursos humanos para terceiros","2.0","l10n_br_cnae_2029"
"l10n_br_cnae_2031","79","Agências de viagens, operadores turísticos e serviços de reservas","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_2032","79.1","Agências de viagens e operadores turísticos","2.0","l10n_br_cnae_2031"
"l10n_br_cnae_2033","79.11-2","Agências de viagens","2.0","l10n_br_cnae_2032"
"l10n_br_cnae_2034","7911-2/00","Agências de viagens","2.0","l10n_br_cnae_2033"
"l10n_br_cnae_2035","79.12-1","Operadores turísticos","2.0","l10n_br_cnae_2032"
"l10n_br_cnae_2036","7912-1/00","Operadores turísticos","2.0","l10n_br_cnae_2035"
"l10n_br_cnae_2037","79.9","Serviços de reservas e outros serviços de turismo não especificados anteriormente","2.0","l10n_br_cnae_2031"
"l10n_br_cnae_2038","79.90-2","Serviços de reservas e outros serviços de turismo não especificados anteriormente","2.0","l10n_br_cnae_2037"
"l10n_br_cnae_2039","7990-2/00","Serviços de reservas e outros serviços de turismo não especificados anteriormente","2.0","l10n_br_cnae_2038"
"l10n_br_cnae_2040","80","Atividades de vigilância, segurança e investigação","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_2041","80.1","Atividades de vigilância, segurança privada e transporte de valores","2.0","l10n_br_cnae_2040"
"l10n_br_cnae_2042","80.11-1","Atividades de vigilância e segurança privada","2.0","l10n_br_cnae_2041"
"l10n_br_cnae_2043","8011-1/01","Atividades de vigilância e segurança privada","2.0","l10n_br_cnae_2042"
"l10n_br_cnae_2044","8011-1/02","Serviços de adestramento de cães de guarda","2.0","l10n_br_cnae_2042"
"l10n_br_cnae_2045","80.12-9","Atividades de transporte de valores","2.0","l10n_br_cnae_2041"
"l10n_br_cnae_2046","8012-9/00","Atividades de transporte de valores","2.0","l10n_br_cnae_2045"
"l10n_br_cnae_2047","80.2","Atividades de monitoramento de sistemas de segurança","2.0","l10n_br_cnae_2040"
"l10n_br_cnae_2048","80.20-0","Atividades de monitoramento de sistemas de segurança","2.0","l10n_br_cnae_2047"
"l10n_br_cnae_2049","8020-0/00","Atividades de monitoramento de sistemas de segurança","2.0","l10n_br_cnae_2048"
"l10n_br_cnae_2050","80.3","Atividades de investigação particular","2.0","l10n_br_cnae_2040"
"l10n_br_cnae_2051","80.30-7","Atividades de investigação particular","2.0","l10n_br_cnae_2050"
"l10n_br_cnae_2052","8030-7/00","Atividades de investigação particular","2.0","l10n_br_cnae_2051"
"l10n_br_cnae_2053","81","Serviços para edifícios e atividades paisagísticas","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_2054","81.1","Serviços combinados para apoio a edifícios","2.0","l10n_br_cnae_2053"
"l10n_br_cnae_2055","81.11-7","Serviços combinados para apoio a edifícios, exceto condomínios prediais","2.0","l10n_br_cnae_2054"
"l10n_br_cnae_2056","8111-7/00","Serviços combinados para apoio a edifícios, exceto condomínios prediais","2.0","l10n_br_cnae_2055"
"l10n_br_cnae_2057","81.12-5","Condomínios prediais","2.0","l10n_br_cnae_2054"
"l10n_br_cnae_2058","8112-5/00","Condomínios prediais","2.0","l10n_br_cnae_2057"
"l10n_br_cnae_2059","81.2","Atividades de limpeza","2.0","l10n_br_cnae_2053"
"l10n_br_cnae_2060","81.21-4","Limpeza em prédios e em domicílios","2.0","l10n_br_cnae_2059"
"l10n_br_cnae_2061","8121-4/00","Limpeza em prédios e em domicílios","2.0","l10n_br_cnae_2060"
"l10n_br_cnae_2062","81.22-2","Imunização e controle de pragas urbanas","2.0","l10n_br_cnae_2059"
"l10n_br_cnae_2063","8122-2/00","Imunização e controle de pragas urbanas","2.0","l10n_br_cnae_2062"
"l10n_br_cnae_2064","81.29-0","Atividades de limpeza não especificadas anteriormente","2.0","l10n_br_cnae_2059"
"l10n_br_cnae_2065","8129-0/00","Atividades de limpeza não especificadas anteriormente","2.0","l10n_br_cnae_2064"
"l10n_br_cnae_2066","81.3","Atividades paisagísticas","2.0","l10n_br_cnae_2053"
"l10n_br_cnae_2067","81.30-3","Atividades paisagísticas","2.0","l10n_br_cnae_2066"
"l10n_br_cnae_2068","8130-3/00","Atividades paisagísticas","2.0","l10n_br_cnae_2067"
"l10n_br_cnae_2069","82","Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas","2.0","l10n_br_cnae_1984"
"l10n_br_cnae_2070","82.1","Serviços de escritório e apoio administrativo","2.0","l10n_br_cnae_2069"
"l10n_br_cnae_2071","82.11-3","Serviços combinados de escritório e apoio administrativo","2.0","l10n_br_cnae_2070"
"l10n_br_cnae_2072","8211-3/00","Serviços combinados de escritório e apoio administrativo","2.0","l10n_br_cnae_2071"
"l10n_br_cnae_2073","82.19.9","Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo","2.0","l10n_br_cnae_2072"
"l10n_br_cnae_2074","8219-9/01","Fotocópias","2.0","l10n_br_cnae_2073"
"l10n_br_cnae_2075","8219-9/99","Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente","2.0","l10n_br_cnae_2073"
"l10n_br_cnae_2076","82.2","Atividades de teleatendimento","2.0","l10n_br_cnae_2069"
"l10n_br_cnae_2077","82.20-2","Atividades de teleatendimento","2.0","l10n_br_cnae_2076"
"l10n_br_cnae_2078","8220-2/00","Atividades de teleatendimento","2.0","l10n_br_cnae_2077"
"l10n_br_cnae_2079","82.3","Atividades de organização de eventos, exceto culturais e esportivos","2.0","l10n_br_cnae_2069"
"l10n_br_cnae_2080","82.30-0","Atividades de organização de eventos, exceto culturais e esportivos","2.0","l10n_br_cnae_2079"
"l10n_br_cnae_2081","8230-0/01","Serviços de organização de feiras, congressos, exposições e festas","2.0","l10n_br_cnae_2080"
"l10n_br_cnae_2082","8230-0/02","Casas de festas e eventos","2.0","l10n_br_cnae_2080"
"l10n_br_cnae_2083","82.9","Outras atividades de serviços prestados principalmente às empresas","2.0","l10n_br_cnae_2069"
"l10n_br_cnae_2084","82.91-1","Atividades de cobranças e informações cadastrais","2.0","l10n_br_cnae_2083"
"l10n_br_cnae_2085","8291-1/00","Atividades de cobranças e informações cadastrais","2.0","l10n_br_cnae_2084"
"l10n_br_cnae_2086","82.92-0","Envasamento e empacotamento sob contrato","2.0","l10n_br_cnae_2083"
"l10n_br_cnae_2087","8292-0/00","Envasamento e empacotamento sob contrato","2.0","l10n_br_cnae_2086"
"l10n_br_cnae_2088","82.99.7","Atividades de serviços prestados principalmente às empresas não especificadas anteriormente","2.0","l10n_br_cnae_2083"
"l10n_br_cnae_2089","8299-7/01","Medição de consumo de energia elétrica, gás e água","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2090","8299-7/02","Emissão de vales-alimentação, vales-transporte e similares","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2091","8299-7/03","Serviços de gravação de carimbos, exceto confecção","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2092","8299-7/04","Leiloeiros independentes","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2093","8299-7/05","Serviços de levantamento de fundos sob contrato","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2094","8299-7/06","Casas lotéricas","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2095","8299-7/07","Salas de acesso à internet","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2096","8299-7/99","Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente","2.0","l10n_br_cnae_2088"
"l10n_br_cnae_2097","O","Administração pública, defesa e seguridade social","2.0",
"l10n_br_cnae_2098","84","Administração pública, defesa e seguridade social","2.0","l10n_br_cnae_2097"
"l10n_br_cnae_2099","84.1","Administração do estado e da política econômica e social","2.0","l10n_br_cnae_2098"
"l10n_br_cnae_2100","84.11-6","Administração pública em geral","2.0","l10n_br_cnae_2099"
"l10n_br_cnae_2101","8411-6/00","Administração pública em geral","2.0","l10n_br_cnae_2100"
"l10n_br_cnae_2102","84.12-4","Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais","2.0","l10n_br_cnae_2099"
"l10n_br_cnae_2103","8412-4/00","Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais","2.0","l10n_br_cnae_2102"
"l10n_br_cnae_2104","84.13-2","Regulação das atividades econômicas","2.0","l10n_br_cnae_2099"
"l10n_br_cnae_2105","8413-2/00","Regulação das atividades econômicas","2.0","l10n_br_cnae_2104"
