"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_6153","6153","Transferência de energia elétrica","Transferência de energia elétrica","Classificam-se neste código as transferências de energia elétrica para outro estabelecimento da mesma empresa, para distribuição.","output","cfop_6150","normal",2
"cfop_6155","6155","Transferência de produção do estabelecimento, que não deva por ele transitar","Transferência de produção do estabelecimento, que não deva p","Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de produtos industrializados no estabelecimento que tenham sido remetidos para armazém geral, depósito fechado ou outro, sem que haja retorno ao estabelecimento depositante.","output","cfop_6150","normal",2
"cfop_6156","6156","Transferência de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar","Transferência de mercadoria adquirida ou recebida de terceir","Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial, remetidas para armazém geral, depósito fechado ou outro, sem que haja retorno ao estabelecimento depositante.","output","cfop_6150","normal",2
"cfop_6200","6200","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU ANULAÇÕES DE VALORES","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL,",,"output","cfop_6000","view",2
"cfop_6201","6201","Devolução de compra para industrialização ou produção rural","Devolução de compra para industrialização ou produção rural","Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural, cujas entradas tenham sido classificadas como 2.201 - Compra para industrialização ou produção rural.","output","cfop_6200","normal",2
"cfop_6202","6202","Devolução de compra para comercialização","Devolução de compra para comercialização","Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização.","output","cfop_6200","normal",2
"cfop_6205","6205","Anulação de valor relativo a aquisição de serviço de comunicação","Anulação de valor relativo a aquisição de serviço de comunic","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de comunicação.","output","cfop_6200","normal",2
"cfop_6206","6206","Anulação de valor relativo a aquisição de serviço de transporte","Anulação de valor relativo a aquisição de serviço de transpo","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de transporte.","output","cfop_6200","normal",2
"cfop_6207","6207","Anulação de valor relativo à compra de energia elétrica","Anulação de valor relativo à compra de energia elétrica","Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes da compra de energia elétrica.","output","cfop_6200","normal",2
"cfop_6208","6208","Devolução de mercadoria recebida em transferência para industrialização ou produção rural","Devolução de mercadoria recebida em transferência para indus","Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outros estabelecimentos da mesma empresa, para serem utilizadas em processo de industrialização ou produção rural.","output","cfop_6200","normal",2
"cfop_6209","6209","Devolução de mercadoria recebida em transferência para comercialização","Devolução de mercadoria recebida em transferência para comer","Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas.","output","cfop_6200","normal",2
"cfop_6210","6210","Devolução de compra para utilização na prestação de serviço","Devolução de compra para utilização na prestação de serviço","Classificam-se neste código as devoluções de mercadorias adquiridas para utilização na prestação de serviços, cujas entradas tenham sido classificadas no código 2.126 - Compra para utilização na prestação de serviço.","output","cfop_6200","normal",2
"cfop_6250","6250","VENDAS DE ENERGIA ELÉTRICA","VENDAS DE ENERGIA ELÉTRICA",,"output","cfop_6000","view",2
"cfop_6251","6251","Venda de energia elétrica para distribuição ou comercialização","Venda de energia elétrica para distribuição ou comercializaç","Classificam-se neste código as vendas de energia elétrica destinada à distribuição ou comercialização. Também serão classificadas neste código as vendas de energia elétrica destinada a cooperativas para distribuição aos seus cooperados.","output","cfop_6250","normal",2
"cfop_6252","6252","Venda de energia elétrica para estabelecimento industrial","Venda de energia elétrica para estabelecimento industrial","Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento industrial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento industrial de cooperativa.","output","cfop_6250","normal",2
"cfop_6253","6253","Venda de energia elétrica para estabelecimento comercial","Venda de energia elétrica para estabelecimento comercial","Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento comercial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento comercial de cooperativa.","output","cfop_6250","normal",2
"cfop_6254","6254","Venda de energia elétrica para estabelecimento prestador de serviço de transporte","Venda de energia elétrica para estabelecimento prestador de ","Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de transporte.","output","cfop_6250","normal",2
"cfop_6255","6255","Venda de energia elétrica para estabelecimento prestador de serviço de comunicação","Venda de energia elétrica para estabelecimento prestador de ","Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de comunicação.","output","cfop_6250","normal",2
"cfop_6256","6256","Venda de energia elétrica para estabelecimento de produtor rural","Venda de energia elétrica para estabelecimento de produtor r","Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de produtor rural.","output","cfop_6250","normal",2
"cfop_6257","6257","Venda de energia elétrica para consumo por demanda contratada","Venda de energia elétrica para consumo por demanda contratad","Classificam-se neste código as vendas de energia elétrica para consumo por demanda contratada, que prevalecerá sobre os demais códigos deste subgrupo.","output","cfop_6250","normal",2
"cfop_6258","6258","Venda de energia elétrica a não contribuinte","Venda de energia elétrica a não contribuinte","Classificam-se neste código as vendas de energia elétrica a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_6250","normal",2
"cfop_6300","6300","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO",,"output","cfop_6000","view",2
"cfop_6301","6301","Prestação de serviço de comunicação para execução de serviço da mesma natureza","Prestação de serviço de comunicação para execução de serviço","Classificam-se neste código as prestações de serviços de comunicação destinados às prestações de serviços da mesma natureza.","output","cfop_6300","normal",2
"cfop_6302","6302","Prestação de serviço de comunicação a estabelecimento industrial","Prestação de serviço de comunicação a estabelecimento indust","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento industrial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento industrial de cooperativa.","output","cfop_6300","normal",2
"cfop_6303","6303","Prestação de serviço de comunicação a estabelecimento comercial","Prestação de serviço de comunicação a estabelecimento comerc","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento comercial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento comercial de cooperativa.","output","cfop_6300","normal",2
"cfop_6304","6304","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte","Prestação de serviço de comunicação a estabelecimento de pre","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento prestador de serviço de transporte.","output","cfop_6300","normal",2
"cfop_6305","6305","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de comunicação a estabelecimento de ger","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_6300","normal",2
"cfop_6306","6306","Prestação de serviço de comunicação a estabelecimento de produtor rural","Prestação de serviço de comunicação a estabelecimento de pro","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de produtor rural.","output","cfop_6300","normal",2
"cfop_6307","6307","Prestação de serviço de comunicação a não contribuinte","Prestação de serviço de comunicação a não contribuinte","Classificam-se neste código as prestações de serviços de comunicação a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_6300","normal",2
"cfop_6350","6350","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE",,"output","cfop_6000","view",2
"cfop_6351","6351","Prestação de serviço de transporte para execução de serviço da mesma natureza","Prestação de serviço de transporte para execução de serviço ","Classificam-se neste código as prestações de serviços de transporte destinados às prestações de serviços da mesma natureza.","output","cfop_6350","normal",2
"cfop_6352","6352","Prestação de serviço de transporte a estabelecimento industrial","Prestação de serviço de transporte a estabelecimento industr","Classificam-se neste código as prestações de serviços de transporte a estabelecimento industrial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento industrial de cooperativa.","output","cfop_6350","normal",2
"cfop_6353","6353","Prestação de serviço de transporte a estabelecimento comercial","Prestação de serviço de transporte a estabelecimento comerci","Classificam-se neste código as prestações de serviços de transporte a estabelecimento comercial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento comercial de cooperativa.","output","cfop_6350","normal",2
"cfop_6354","6354","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação","Prestação de serviço de transporte a estabelecimento de pres","Classificam-se neste código as prestações de serviços de transporte a estabelecimento prestador de serviços de comunicação.","output","cfop_6350","normal",2
"cfop_6355","6355","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de transporte a estabelecimento de gera","Classificam-se neste código as prestações de serviços de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_6350","normal",2
"cfop_6356","6356","Prestação de serviço de transporte a estabelecimento de produtor rural","Prestação de serviço de transporte a estabelecimento de prod","Classificam-se neste código as prestações de serviços de transporte a estabelecimento de produtor rural.","output","cfop_6350","normal",2
"cfop_6357","6357","Prestação de serviço de transporte a não contribuinte","Prestação de serviço de transporte a não contribuinte","Classificam-se neste código as prestações de serviços de transporte a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_6350","normal",2
"cfop_6359","6359","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal","Prestação de serviço de transporte a contribuinte ou a não c","Classificam-se neste código as prestações de serviços de transporte a contribuintes ou a não contribuintes, exclusivamente quando não existe a obrigação legal de emissão de nota fiscal para a mercadoria transportada.","output","cfop_6350","normal",2
"cfop_6360","6360","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","output","cfop_6350","normal",2
"cfop_6400","6400","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRI",,"output","cfop_6000","view",2
"cfop_6401","6401","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto","Venda de produção do estabelecimento em operação com produto","Classificam-se neste código as vendas de produtos industrializados ou produzido pelo próprio estabelecimento em operações com produtos sujeitos ao regime de substituição tributária, na condição de contribuinte substituto. Também serão classificadas neste código as vendas de produtos industrializados por estabelecimento industrial ou produtor rural de cooperativa sujeitos ao regime de substituição tributária, na condição de contribuinte substituto.","output","cfop_6400","normal",2
"cfop_6402","6402","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto","Venda de produção do estabelecimento de produto sujeito ao r","Classificam-se neste código as vendas de produtos sujeitos ao regime de substituição tributária industrializados no estabelecimento, em operações entre contribuintes substitutos do mesmo produto.","output","cfop_6400","normal",2
"cfop_6403","6403","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto","Venda de mercadoria adquirida ou recebida de terceiros em op","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, na condição de contribuinte substituto, em operação com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6404","6404","Venda de mercadoria sujeita ao regime de substituição tributária, cujo imposto já tenha sido retido anteriormente","Venda de mercadoria sujeita ao regime de substituição tribut","Classificam-se neste código as vendas de mercadorias sujeitas ao regime de substituição tributária, na condição de substituto tributário, exclusivamente nas hipóteses em que o imposto já tenha sido retido anteriormente.","output","cfop_6400","normal",2
"cfop_6408","6408","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Transferência de produção do estabelecimento em operação com","Classificam-se neste código os produtos industrializados ou produzidos no próprio estabelecimento em transferência para outro estabelecimento da mesma empresa de produtos sujeitos ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6409","6409","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária","Transferência de mercadoria adquirida ou recebida de terceir","Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros que não tenham sido objeto de qualquer processo industrial no estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6410","6410","Devolução de compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para industrialização ou produção rural ","Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural cujas entradas tenham sido classificadas como Compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6411","6411","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para comercialização em operação com mer","Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6412","6412","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de bem do ativo imobilizado, em operação com merca","Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada tenha sido classificada no código 2.406 - Compra de bem para o ativo imobilizado cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6413","6413","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de mercadoria destinada ao uso ou consumo, em oper","Classificam-se neste código as devoluções de mercadorias adquiridas para uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 2.407 - Compra de mercadoria para uso ou consumo cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6414","6414","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Remessa de produção do estabelecimento para venda fora do es","Classificam-se neste código as remessas de produtos industrializados ou produzido pelo próprio estabelecimento para serem vendidos fora do estabelecimento, inclusive por meio de veículos, em operações com produtos sujeitos ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6415","6415","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária","Remessa de mercadoria adquirida ou recebida de terceiros par","Classificam-se neste código as remessas de mercadorias adquiridas ou recebidas de terceiros para serem vendidas fora do estabelecimento, inclusive por meio de veículos, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_6400","normal",2
"cfop_6500","6500","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPOR",,"output","cfop_6000","view",2
"cfop_6501","6501","Remessa de produção do estabelecimento, com fim específico de exportação","Remessa de produção do estabelecimento, com fim específico d","Classificam-se neste código as saídas de produtos industrializados ou produzido pelo próprio estabelecimento, remetidos com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_6500","normal",2
"cfop_6502","6502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","Remessa de mercadoria adquirida ou recebida de terceiros, co","Classificam-se neste código as saídas de mercadorias adquiridas ou recebidas de terceiros, remetidas com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_6500","normal",2
"cfop_6503","6503","Devolução de mercadoria recebida com fim específico de exportação","Devolução de mercadoria recebida com fim específico de expor","Classificam-se neste código as devoluções efetuadas por trading company, empresa comercial exportadora ou outro estabelecimento do destinatário, de mercadorias recebidas com fim específico de exportação, cujas entradas tenham sido classificadas no código 2.501 - Entrada de mercadoria recebida com fim específico de exportação.","output","cfop_6500","normal",2
"cfop_6504","6504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento","Remessa de mercadorias para formação de lote de exportação, ","Classificam-se neste código as remessas de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_6500","normal",2
"cfop_6505","6505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","Remessa de mercadorias, adquiridas ou recebidas de terceiros","Classificam-se neste código as remessas de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação.","output","cfop_6500","normal",2
"cfop_6550","6550","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO",,"output","cfop_6000","view",2
"cfop_6551","6551","Venda de bem do ativo imobilizado","Venda de bem do ativo imobilizado","Classificam-se neste código as vendas de bens integrantes do ativo imobilizado do estabelecimento.","output","cfop_6550","normal",2
"cfop_6552","6552","Transferência de bem do ativo imobilizado","Transferência de bem do ativo imobilizado","Classificam-se neste código os bens do ativo imobilizado transferidos para outro estabelecimento da mesma empresa.","output","cfop_6550","normal",2
"cfop_6553","6553","Devolução de compra de bem para o ativo imobilizado","Devolução de compra de bem para o ativo imobilizado","Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada foi classificada no código 2.551 - Compra de bem para o ativo imobilizado.","output","cfop_6550","normal",2
"cfop_6554","6554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","Remessa de bem do ativo imobilizado para uso fora do estabel","Classificam-se neste código as remessas de bens do ativo imobilizado para uso fora do estabelecimento.","output","cfop_6550","normal",2
"cfop_6555","6555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","Devolução de bem do ativo imobilizado de terceiro, recebido ","Classificam-se neste código as saídas em devolução, de bens do ativo imobilizado de terceiros, recebidos para uso no estabelecimento, cuja entrada tenha sido classificada no código 2.555 - Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento.","output","cfop_6550","normal",2
"cfop_6556","6556","Devolução de compra de material de uso ou consumo","Devolução de compra de material de uso ou consumo","Classificam-se neste código as devoluções de mercadorias destinadas ao uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 2.556 - Compra de material para uso ou consumo.","output","cfop_6550","normal",2
"cfop_6557","6557","Transferência de material de uso ou consumo","Transferência de material de uso ou consumo","Classificam-se neste código os materiais de uso ou consumo transferidos para outro estabelecimento da mesma empresa.","output","cfop_6550","normal",2
"cfop_6600","6600","CRÉDITOS E RESSARCIMENTOS DE ICMS","CRÉDITOS E RESSARCIMENTOS DE ICMS",,"output","cfop_6000","view",2
"cfop_6603","6603","Ressarcimento de ICMS retido por substituição tributária","Ressarcimento de ICMS retido por substituição tributária","Classificam-se neste código os lançamentos destinados ao registro de ressarcimento de ICMS retido por substituição tributária a contribuinte substituído, efetuado pelo contribuinte substituto, nas hipóteses previstas na legislação aplicável.","output","cfop_6600","normal",2
"cfop_6650","6650","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRI",,"output","cfop_6000","view",2
"cfop_6651","6651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6652","6652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6653","6653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 6.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6654","6654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6655","6655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6656","6656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_6650","normal",2
"cfop_6657","6657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","Remessa de combustível ou lubrificante adquirido ou recebido","Classificam-se neste código as remessas de combustíveis ou lubrificante, adquiridos ou recebidos de terceiros para serem vendidos fora do estabelecimento, inclusive por meio de veículos.","output","cfop_6650","normal",2
"cfop_6658","6658","Transferência de combustível ou lubrificante de produção do estabelecimento","Transferência de combustível ou lubrificante de produção do ","Classificam-se neste código as transferências de combustíveis ou lubrificantes, industrializados no estabelecimento, para outro estabelecimento da mesma empresa.","output","cfop_6650","normal",2
"cfop_6659","6659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","Transferência de combustível ou lubrificante adquirido ou re","Classificam-se neste código as transferências de combustíveis ou lubrificantes, adquiridos ou recebidos de terceiros, para outro estabelecimento da mesma empresa.","output","cfop_6650","normal",2
"cfop_6660","6660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para industrialização do próprio produto, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para industrialização subseqüente.","output","cfop_6650","normal",2
"cfop_6661","6661","Devolução de compra de combustível ou lubrificante adquirido para comercialização","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para comercialização, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para comercialização.","output","cfop_6650","normal",2
"cfop_6662","6662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para consumo em processo de industrialização de outros produtos, na prestação de serviços ou por usuário final, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante por consumidor ou usuário final.","output","cfop_6650","normal",2
"cfop_6663","6663","Remessa para armazenagem de combustível ou lubrificante","Remessa para armazenagem de combustível ou lubrificante","Classificam-se neste código as remessas para armazenagem de combustíveis ou lubrificantes.","output","cfop_6650","normal",2
"cfop_6664","6664","Retorno de combustível ou lubrificante recebido para armazenagem","Retorno de combustível ou lubrificante recebido para armazen","Classificam-se neste código as remessas em devolução de combustíveis ou lubrificantes, recebidos para armazenagem.","output","cfop_6650","normal",2
"cfop_6665","6665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","Retorno simbólico de combustível ou lubrificante recebido pa","Classificam-se neste código os retornos simbólicos de combustíveis ou lubrificantes recebidos para armazenagem, quando as mercadorias armazenadas tenham sido objeto de saída a qualquer título e não devam retornar ao estabelecimento depositante.","output","cfop_6650","normal",2
"cfop_6666","6666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","Remessa por conta e ordem de terceiros de combustível ou lub","Classificam-se neste código as saídas por conta e ordem de terceiros, de combustíveis ou lubrificantes, recebidos anteriormente para armazenagem.","output","cfop_6650","normal",2
"cfop_6667","6667","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra UF diferente a da que ocorrer o consumo","Venda de combustível ou lubrificante a consumidor ou usuário","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra UF diferente a da que ocorrer o consumo","output","cfop_6650","normal",2
"cfop_6900","6900","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS",,"output","cfop_6000","view",2
"cfop_6901","6901","Remessa para industrialização por encomenda","Remessa para industrialização por encomenda","Classificam-se neste código as remessas de insumos remetidos para industrialização por encomenda, a ser realizada em outra empresa ou em outro estabelecimento da mesma empresa.","output","cfop_6900","normal",2
"cfop_6902","6902","Retorno de mercadoria utilizada na industrialização por encomenda","Retorno de mercadoria utilizada na industrialização por enco","Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos para industrialização e incorporados ao produto final, por encomenda de outra empresa ou de outro estabelecimento da mesma empresa. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_6900","normal",2
"cfop_6903","6903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","Retorno de mercadoria recebida para industrialização e não a","Classificam-se neste código as remessas em devolução de insumos recebidos para industrialização e não aplicados no referido processo.","output","cfop_6900","normal",2
"cfop_6904","6904","Remessa para venda fora do estabelecimento","Remessa para venda fora do estabelecimento","Classificam-se neste código as remessas de mercadorias para venda fora do estabelecimento, inclusive por meio de veículos.","output","cfop_6900","normal",2
"cfop_6905","6905","Remessa para depósito fechado ou armazém geral","Remessa para depósito fechado ou armazém geral","Classificam-se neste código as remessas de mercadorias para depósito em depósito fechado ou armazém geral.","output","cfop_6900","normal",2
"cfop_6906","6906","Retorno de mercadoria depositada em depósito fechado ou armazém geral","Retorno de mercadoria depositada em depósito fechado ou arma","Classificam-se neste código os retornos de mercadorias depositadas em depósito fechado ou armazém geral ao estabelecimento depositante.","output","cfop_6900","normal",2
"cfop_6907","6907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","Retorno simbólico de mercadoria depositada em depósito fecha","Classificam-se neste código os retornos simbólicos de mercadorias recebidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não devam retornar ao estabelecimento depositante.","output","cfop_6900","normal",2
