"id","code","exception","name","tax_ipi_id:id","tax_ii_id:id","uoe_id:id"
"ncm_90014000","9001.40.00",,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 85.44; matérias polarizantes em folhas ou em placas; lentes (incluindo as de contato), prismas, espelhos e outros elementos de óptica, de qualquer matéria, não montados, exceto os de vidro não trabalhado opticamente. - Lentes de vidro, para óculos","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90015000","9001.50.00",,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 85.44; matérias polarizantes em folhas ou em placas; lentes (incluindo as de contato), prismas, espelhos e outros elementos de óptica, de qualquer matéria, não montados, exceto os de vidro não trabalhado opticamente. - Lentes de outras matérias, para óculos","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90019010","9001.90.10",,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 85.44; matérias polarizantes em folhas ou em placas; lentes (incluindo as de contato), prismas, espelhos e outros elementos de óptica, de qualquer matéria, não montados, exceto os de vidro não trabalhado opticamente. - Outros","tax_ipi_0","tax_ii_0","uom.product_uom_kgm"
"ncm_90019090","9001.90.90",,"Fibras ópticas e feixes de fibras ópticas; cabos de fibras ópticas, exceto os da posição 85.44; matérias polarizantes em folhas ou em placas; lentes (incluindo as de contato), prismas, espelhos e outros elementos de óptica, de qualquer matéria, não montados, exceto os de vidro não trabalhado opticamente. - Outros","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90021110_01","9002.11.10","01","Ex 01 - Para câmeras cinematográficas","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90021111","9002.11.11",,"Para câmeras fotográficas","tax_ipi_15","tax_ii_2","uom.product_uom_unit"
"ncm_90021119","9002.11.19",,"Outras","tax_ipi_15","tax_ii_16","uom.product_uom_unit"
"ncm_90021119_01","9002.11.19","01","Ex 01 - Para câmeras cinematográficas","tax_ipi_0","tax_ii_16","uom.product_uom_unit"
"ncm_90021120","9002.11.20",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Objetivas: Para câmeras, para projetores ou para aparelhos fotográficos ou cinematográficos, de ampliação ou de redução","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90021190","9002.11.90",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Objetivas: Para câmeras, para projetores ou para aparelhos fotográficos ou cinematográficos, de ampliação ou de redução","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90021900","9002.19.00",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Objetivas: Outras","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90022010","9002.20.10",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Filtros","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90022090","9002.20.90",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Filtros","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90029000","9002.90.00",,"Lentes, prismas, espelhos e outros elementos de óptica, de qualquer matéria, montados, para instrumentos ou aparelhos, exceto os de vidro não trabalhado opticamente. - Outros","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90031100","9003.11.00",,"Armações para óculos e artigos semelhantes, e suas partes. - Armações: De plástico","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90031910","9003.19.10",,"Armações para óculos e artigos semelhantes, e suas partes. - Armações: De outras matérias","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90031990","9003.19.90",,"Armações para óculos e artigos semelhantes, e suas partes. - Armações: De outras matérias","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90039010","9003.90.10",,"Armações para óculos e artigos semelhantes, e suas partes. - Partes","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90039090","9003.90.90",,"Armações para óculos e artigos semelhantes, e suas partes. - Partes","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90041000","9004.10.00",,"Óculos para correção, proteção ou outros fins, e artigos semelhantes. - Óculos de sol","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90049010","9004.90.10",,"Óculos para correção, proteção ou outros fins, e artigos semelhantes. - Outros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90049020","9004.90.20",,"Óculos para correção, proteção ou outros fins, e artigos semelhantes. - Outros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90049090","9004.90.90",,"Óculos para correção, proteção ou outros fins, e artigos semelhantes. - Outros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90051000","9005.10.00",,"Binóculos, lunetas, incluindo as astronômicas, telescópios ópticos, e suas armações; outros instrumentos de astronomia e suas armações, exceto os aparelhos de radioastronomia. - Binóculos","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90058000","9005.80.00",,"Binóculos, lunetas, incluindo as astronômicas, telescópios ópticos, e suas armações; outros instrumentos de astronomia e suas armações, exceto os aparelhos de radioastronomia. - Outros instrumentos","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90059010","9005.90.10",,"Binóculos, lunetas, incluindo as astronômicas, telescópios ópticos, e suas armações; outros instrumentos de astronomia e suas armações, exceto os aparelhos de radioastronomia. - Partes e acessórios (incluindo as armações)","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90059090","9005.90.90",,"Binóculos, lunetas, incluindo as astronômicas, telescópios ópticos, e suas armações; outros instrumentos de astronomia e suas armações, exceto os aparelhos de radioastronomia. - Partes e acessórios (incluindo as armações)","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90063000","9006.30.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Câmeras fotográficas especialmente concebidas para fotografia submarina ou aérea, para exame médico de órgãos internos ou para laboratórios de medicina legal ou de investigação judicial","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90064000","9006.40.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Câmeras fotográficas para filmes de revelação e cópia instantâneas","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065100","9006.51.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Com visor de reflexão através da objetiva (reflex), para filmes em rolos de largura não superior a 35 mm","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065200","9006.52.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras, para filmes em rolos de largura inferior a 35 mm","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065310","9006.53.10",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras, para filmes em rolos de 35 mm de largura","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065320","9006.53.20",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras, para filmes em rolos de 35 mm de largura","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065930","9006.59.30",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90065940","9006.59.40",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065951","9006.59.51",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras Outras, de foco ajustável","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065959","9006.59.59",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Outras câmeras fotográficas: Outras Outras, de foco ajustável","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90065959_01","9006.59.59","01","Ex 01 - Câmeras fotográficas dos tipos utilizados para preparação de clichês ou cilindros de impressão","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90066100","9006.61.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia: Aparelhos de tubo de descarga para produção de luz-relâmpago (flash) (denominados “flashes eletrônicos”)","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90066900","9006.69.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia: Outros","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90066900_01","9006.69.00","01","Ex 01 - Lâmpadas de luz relâmpago (""flash"")","tax_ipi_10","tax_ii_0","uom.product_uom_unit"
"ncm_90069110","9006.91.10",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Partes e acessórios: De câmeras fotográficas","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90069190","9006.91.90",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Partes e acessórios: De câmeras fotográficas","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90069900","9006.99.00",,"Câmeras fotográficas; aparelhos e dispositivos, incluindo as lâmpadas e tubos, de luz-relâmpago (flash), para fotografia, exceto as lâmpadas e tubos de descarga da posição 85.39. - Partes e acessórios: Outros","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90071000","9007.10.00",,"Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados. - Câmeras","tax_ipi_30","tax_ii_0","uom.product_uom_unit"
"ncm_90071000_01","9007.10.00","01","Ex 01 - Para filmes de 16 mm de largura ou de largura não inferior a 35 mm","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90072020","9007.20.20",,"Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados. - Projetores","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90072090","9007.20.90",,"Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados. - Projetores","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90079100","9007.91.00",,"Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados. - Partes e acessórios: De câmeras","tax_ipi_20","tax_ii_0","uom.product_uom_kgm"
"ncm_90079200","9007.92.00",,"Câmeras e projetores, cinematográficos, mesmo com aparelhos de gravação ou de reprodução de som incorporados. - Partes e acessórios: De projetores","tax_ipi_20","tax_ii_0","uom.product_uom_kgm"
"ncm_90085000","9008.50.00",,"Aparelhos de projeção fixa; aparelhos fotográficos de ampliação ou de redução. - Projetores e aparelhos de ampliação ou de redução","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90089000","9008.90.00",,"Aparelhos de projeção fixa; aparelhos fotográficos de ampliação ou de redução. - Partes e acessórios","tax_ipi_20","tax_ii_0","uom.product_uom_kgm"
"ncm_90101010","9010.10.10",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Aparelhos e equipamento para revelação automática de filmes fotográficos, de filmes cinematográficos ou de papel fotográfico, em rolos, ou para cópia automática de filmes revelados em rolos de papel fotográfico","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90101020","9010.10.20",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Aparelhos e equipamento para revelação automática de filmes fotográficos, de filmes cinematográficos ou de papel fotográfico, em rolos, ou para cópia automática de filmes revelados em rolos de papel fotográfico","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90101090","9010.10.90",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Aparelhos e equipamento para revelação automática de filmes fotográficos, de filmes cinematográficos ou de papel fotográfico, em rolos, ou para cópia automática de filmes revelados em rolos de papel fotográfico","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90105010","9010.50.10",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Outros aparelhos e equipamento para laboratórios fotográficos ou cinematográficos; negatoscópios","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90105020","9010.50.20",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Outros aparelhos e equipamento para laboratórios fotográficos ou cinematográficos; negatoscópios","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90105090","9010.50.90",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Outros aparelhos e equipamento para laboratórios fotográficos ou cinematográficos; negatoscópios","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90105090_01","9010.50.90","01","Ex 01 - Moviolas","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90106000","9010.60.00",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Telas para projeção","tax_ipi_20","tax_ii_0","uom.product_uom_unit"
"ncm_90109010","9010.90.10",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Partes e acessórios","tax_ipi_20","tax_ii_0","uom.product_uom_kgm"
"ncm_90109090","9010.90.90",,"Aparelhos e equipamento do tipo utilizado nos laboratórios fotográficos ou cinematográficos, não especificados nem compreendidos noutras posições do presente Capítulo; negatoscópios; telas para projeção. - Partes e acessórios","tax_ipi_20","tax_ii_0","uom.product_uom_kgm"
"ncm_90111000","9011.10.00",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Microscópios estereoscópicos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90112010","9011.20.10",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Outros microscópios, para fotomicrografia, cinefotomicrografia ou microprojeção","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90112020","9011.20.20",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Outros microscópios, para fotomicrografia, cinefotomicrografia ou microprojeção","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90112030","9011.20.30",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Outros microscópios, para fotomicrografia, cinefotomicrografia ou microprojeção","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90118010","9011.80.10",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Outros microscópios","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90118090","9011.80.90",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Outros microscópios","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90119010","9011.90.10",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90119090","9011.90.90",,"Microscópios ópticos, incluindo os microscópios para fotomicrografia, cinefotomicrografia ou microprojeção. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90121010","9012.10.10",,"Microscópios, exceto ópticos; difratógrafos. - Microscópios, exceto ópticos; difratógrafos","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90121090","9012.10.90",,"Microscópios, exceto ópticos; difratógrafos. - Microscópios, exceto ópticos; difratógrafos","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90129010","9012.90.10",,"Microscópios, exceto ópticos; difratógrafos. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90129090","9012.90.90",,"Microscópios, exceto ópticos; difratógrafos. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90131010","9013.10.10",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Miras telescópicas para armas; periscópios; lunetas para máquinas, aparelhos ou instrumentos do presente Capítulo ou da Seção XVI","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90131090","9013.10.90",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Miras telescópicas para armas; periscópios; lunetas para máquinas, aparelhos ou instrumentos do presente Capítulo ou da Seção XVI","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90132000","9013.20.00",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Lasers, exceto diodos laser","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90138010","9013.80.10",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Outros dispositivos, aparelhos e instrumentos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90138090","9013.80.90",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Outros dispositivos, aparelhos e instrumentos","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90138090_01","9013.80.90","01","Ex 01 - Conta-fios","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90139000","9013.90.00",,"Dispositivos de cristais líquidos que não constituam artigos compreendidos mais especificamente noutras posições; lasers, exceto diodos laser; outros aparelhos e instrumentos de óptica, não especificados nem compreendidos noutras posições do presente Capítulo. - Partes e acessórios","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_90141000","9014.10.00",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Bússolas, incluindo as agulhas de marear","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90142010","9014.20.10",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Instrumentos e aparelhos para navegação aérea ou espacial (exceto bússolas)","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90142020","9014.20.20",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Instrumentos e aparelhos para navegação aérea ou espacial (exceto bússolas)","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90142030","9014.20.30",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Instrumentos e aparelhos para navegação aérea ou espacial (exceto bússolas)","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90142090","9014.20.90",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Instrumentos e aparelhos para navegação aérea ou espacial (exceto bússolas)","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90148010","9014.80.10",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Outros aparelhos e instrumentos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90148090","9014.80.90",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Outros aparelhos e instrumentos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90149000","9014.90.00",,"Bússolas, incluindo as agulhas de marear; outros instrumentos e aparelhos de navegação. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90151000","9015.10.00",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Telêmetros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90152010","9015.20.10",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Teodolitos e taqueômetros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90152090","9015.20.90",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Teodolitos e taqueômetros","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90153000","9015.30.00",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Níveis","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90154000","9015.40.00",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Instrumentos e aparelhos de fotogrametria","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90158010","9015.80.10",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Outros instrumentos e aparelhos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90158090","9015.80.90",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Outros instrumentos e aparelhos","tax_ipi_5","tax_ii_0","uom.product_uom_unit"
"ncm_90159010","9015.90.10",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90159090","9015.90.90",,"Instrumentos e aparelhos de geodésia, topografia, agrimensura, nivelamento, fotogrametria, hidrografia, oceanografia, hidrologia, meteorologia ou de geofísica, exceto bússolas; telêmetros. - Partes e acessórios","tax_ipi_5","tax_ii_0","uom.product_uom_kgm"
"ncm_90160010","9016.00.10",,"Balanças sensíveis a pesos inferiores ou iguais a 5 cg, mesmo com pesos. Sensíveis a pesos não superiores a 0,2 mg","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90160090","9016.00.90",,"Balanças sensíveis a pesos inferiores ou iguais a 5 cg, mesmo com pesos. Outras","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
"ncm_90171010","9017.10.10",,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo, máquinas de desenhar, pantógrafos, transferidores, estojos de desenho, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo, metros, micrômetros, paquímetros e calibres), não especificados nem compreendidos noutras posições do presente Capítulo. - Mesas e máquinas de desenhar, mesmo automáticas","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90171090","9017.10.90",,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo, máquinas de desenhar, pantógrafos, transferidores, estojos de desenho, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo, metros, micrômetros, paquímetros e calibres), não especificados nem compreendidos noutras posições do presente Capítulo. - Mesas e máquinas de desenhar, mesmo automáticas","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90172000","9017.20.00",,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo, máquinas de desenhar, pantógrafos, transferidores, estojos de desenho, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo, metros, micrômetros, paquímetros e calibres), não especificados nem compreendidos noutras posições do presente Capítulo. - Outros instrumentos de desenho, de traçado ou de cálculo","tax_ipi_15","tax_ii_0","uom.product_uom_unit"
"ncm_90173010","9017.30.10",,"Instrumentos de desenho, de traçado ou de cálculo (por exemplo, máquinas de desenhar, pantógrafos, transferidores, estojos de desenho, réguas de cálculo e discos de cálculo); instrumentos de medida de distâncias de uso manual (por exemplo, metros, micrômetros, paquímetros e calibres), não especificados nem compreendidos noutras posições do presente Capítulo. - Micrômetros, paquímetros, calibres e semelhantes","tax_ipi_0","tax_ii_0","uom.product_uom_unit"
