"id","code","name","type","parent_id:id"
"ncm_85353023","8535.30.23","Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo)","normal",
"ncm_85353027","8535.30.27","Outros, com dispositivo de acionamento não automático","normal",
"ncm_85353028","8535.30.28","Outros, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido","normal",
"ncm_85353029","8535.30.29","Outros","normal",
"ncm_853540","8535.40","Pára-raios, limitadores de tensão e supressores de picos de tensão (supressores de sobretensões)","view",
"ncm_85354010","8535.40.10","Pára-raios para proteção de linhas de transmissão de eletricidade","normal",
"ncm_85354090","8535.40.90","Outros","normal",
"ncm_85359000","8535.90.00","Outros","normal",
"ncm_8536","85.36","Aparelhos para interrupção, seccionamento, proteção, derivação, ligação ou conexão de circuitos elétricos (por exemplo, interruptores, comutadores, relés, corta-circuitos, supressores de picos de tensão (supressores de sobretensões), plugues e tomadas de corrente, suportes para lâmpadas e outros conectores, caixas de junção), para uma tensão não superior a 1.000 V; conectores para fibras ópticas, feixes ou cabos de fibras ópticas.","view",
"ncm_85361000","8536.10.00","Fusíveis e corta-circuitos de fusíveis","normal",
"ncm_85362000","8536.20.00","Disjuntores","normal",
"ncm_85363000","8536.30.00","Outros aparelhos para proteção de circuitos elétricos","normal",
"ncm_85363000_01","8536.30.00:01","Dispositivos de transientes de tensão, para proteção de transmissores, de potência igual ou superior a 20kW","extension","ncm_85363000"
"ncm_85364","8536.4","Relés:","view",
"ncm_85364100","8536.41.00","Para uma tensão não superior a 60 V","normal",
"ncm_85364900","8536.49.00","Outros","normal",
"ncm_853650","8536.50","Outros interruptores, seccionadores e comutadores","view",
"ncm_85365010","8536.50.10","Unidade chaveadora de conversor de subida e descida para sistema de telecomunicações via satélite","normal",
"ncm_85365020","8536.50.20","Unidade chaveadora de amplificador de alta potência (HPA) para sistema de telecomunicações via satélite","normal",
"ncm_85365030","8536.50.30","Comutadores codificadores digitais, próprios para montagem em circuitos impressos","normal",
"ncm_85365090","8536.50.90","Outros","normal",
"ncm_85365090_01","8536.50.90:01","Interruptor de embutir ou sobrepor, rotativo ou de alavanca, para sistema elétrico em 24V, próprio para ônibus ou caminhões ","extension","ncm_85365090"
"ncm_85365090_02","8536.50.90:02","Chaves de faca","extension","ncm_85365090"
"ncm_85366","8536.6","Suportes para lâmpadas, plugues e tomadas de corrente:","view",
"ncm_85366100","8536.61.00","Suportes para lâmpadas","normal",
"ncm_853669","8536.69","Outros","view",
"ncm_85366910","8536.69.10","Tomada polarizada e tomada blindada","normal",
"ncm_85366990","8536.69.90","Outros","normal",
"ncm_85367000","8536.70.00","Conectores para fibras ópticas, feixes ou cabos de fibras ópticas","normal",
"ncm_853690","8536.90","Outros aparelhos","view",
"ncm_85369010","8536.90.10","Conectores para cabos planos constituídos por condutores paralelos isolados individualmente","normal",
"ncm_85369020","8536.90.20","Tomadas de contato deslizante em condutores aéreos","normal",
"ncm_85369030","8536.90.30","Soquetes para microestruturas eletrônicas","normal",
"ncm_85369040","8536.90.40","Conectores para circuito impresso","normal",
"ncm_85369050","8536.90.50","Terminais de conexão para capacitores, mesmo montados em suporte isolante","normal",
"ncm_85369090","8536.90.90","Outros","normal",
"ncm_8537","85.37","Quadros, painéis, consoles, cabinas, armários e outros suportes com dois ou mais aparelhos das posições 85.35 ou 85.36, para comando elétrico ou distribuição de energia elétrica, incluindo os que incorporem instrumentos ou aparelhos do Capítulo 90, bem como os aparelhos de comando numérico, exceto os aparelhos de comutação da posição 85.17.","view",
"ncm_853710","8537.10","Para uma tensão não superior a 1.000 V","view",
"ncm_8537101","8537.10.1","Comando numérico computadorizado (CNC)","view",
"ncm_85371011","8537.10.11","Com processador e barramento de 32 bits ou superior, incorporando recursos gráficos e execução de macros, resolução inferior ou igual a 1 micrômetro e capacidade de conexão digital para servo-acionamento, com monitor policromático","normal",
"ncm_85371019","8537.10.19","Outros","normal",
"ncm_85371020","8537.10.20","Controladores programáveis","normal",
"ncm_85371030","8537.10.30","Controladores de demanda de energia elétrica","normal",
"ncm_85371090","8537.10.90","Outros","normal",
"ncm_853720","8537.20","Para uma tensão superior a 1.000 V","view",
"ncm_85372010","8537.20.10","Subestações isoladas a gás (GIS - Gas-Insulated Switchgear ou HIS - Highly Integrated Switchgear), para uma tensão superior a 52 kV","normal",
"ncm_85372090","8537.20.90","Outros","normal",
"ncm_8538","85.38","Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 85.35, 85.36 ou 85.37.","view",
"ncm_85381000","8538.10.00","Quadros, painéis, consoles, cabinas, armários e outros suportes, da posição 85.37, desprovidos dos seus aparelhos","normal",
"ncm_853890","8538.90","Outras","view",
"ncm_85389010","8538.90.10","Circuitos impressos com componentes elétricos ou eletrônicos, montados","normal",
"ncm_85389020","8538.90.20","De disjuntores, para uma tensão superior ou igual a 72,5 kV","normal",
"ncm_85389090","8538.90.90","Outras","normal",
"ncm_8539","85.39","Lâmpadas e tubos elétricos de incandescência ou de descarga, incluindo os artigos denominados ""faróis e projetores, em unidades seladas"" e as lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco.","view",
"ncm_853910","8539.10","Artigos denominados ""faróis e projetores, em unidades seladas""","view",
"ncm_85391010","8539.10.10","Para uma tensão inferior ou igual a 15 V","normal",
"ncm_85391090","8539.10.90","Outros","normal",
"ncm_85392","8539.2","Outras lâmpadas e tubos de incandescência, exceto de raios ultravioleta ou infravermelhos:","view",
"ncm_853921","8539.21","Halógenos, de tungstênio","view",
"ncm_85392110","8539.21.10","Para uma tensão inferior ou igual a 15 V","normal",
"ncm_85392110_01","8539.21.10:01","Lâmpadas dicróicas","extension","ncm_85392110"
"ncm_85392190","8539.21.90","Outros","normal",
"ncm_85392190_01","8539.21.90:01","Lâmpadas dicróicas","extension","ncm_85392190"
"ncm_85392200","8539.22.00","Outros, de potência não superior a 200 W e uma tensão superior a 100 V","normal",
"ncm_85392200_01","8539.22.00:01","Lâmpadas incandescentes, de tensão superior a 100V","extension","ncm_85392200"
"ncm_853929","8539.29","Outros","view",
"ncm_85392910","8539.29.10","Para uma tensão inferior ou igual a 15 V","normal",
"ncm_85392910_01","8539.29.10:01","Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base","extension","ncm_85392910"
"ncm_85392990","8539.29.90","Outros","normal",
"ncm_85392990_01","8539.29.90:01","Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base","extension","ncm_85392990"
"ncm_85392990_02","8539.29.90:02","Lâmpadas incandescentes, de tensão superior a 100V","extension","ncm_85392990"
"ncm_85393","8539.3","Lâmpadas e tubos de descarga, exceto de raios ultravioleta:","view",
"ncm_85393100","8539.31.00","Fluorescentes, de cátodo quente","normal",
"ncm_85393100_01","8539.31.00:01","De descarga em baixa pressão, de base única, com ou sem reator eletrônico incorporado, com eficiência superior a 40 lúmens/W (lâmpada fluorescente compacta)","extension","ncm_85393100"
"ncm_85393200","8539.32.00","Lâmpadas de vapor de mercúrio ou de sódio; lâmpadas de halogeneto metálico","normal",
"ncm_85393200_01","8539.32.00:01","De vapor de sódio, de alta pressão","extension","ncm_85393200"
"ncm_85393900","8539.39.00","Outros","normal",
"ncm_85393900_01","8539.39.00:01","Lâmpadas mistas","extension","ncm_85393900"
"ncm_85394","8539.4","Lâmpadas e tubos de raios ultravioleta ou infravermelhos; lâmpadas de arco:","view",
"ncm_853941","8539.41","Lâmpadas de arco","view",
"ncm_85394110","8539.41.10","De potência superior ou igual a 1.000 W","normal",
"ncm_85394190","8539.41.90","Outras","normal",
"ncm_85394900","8539.49.00","Outros","normal",
"ncm_853990","8539.90","Partes","view",
"ncm_85399010","8539.90.10","Eletrodos","normal",
"ncm_85399020","8539.90.20","Bases","normal",
"ncm_85399090","8539.90.90","Outras","normal",
"ncm_8540","85.40","Lâmpadas, tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, lâmpadas, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão), exceto os da posição 85.39.","view",
"ncm_85401","8540.1","Tubos catódicos para receptores de televisão, incluindo os tubos para monitores de vídeo:","view",
"ncm_85401100","8540.11.00","A cores (policromo)","normal",
"ncm_85401200","8540.12.00","A preto e branco ou outros monocromos","normal",
"ncm_854020","8540.20","Tubos para câmeras de televisão; tubos conversores ou intensificadores de imagens; outros tubos de fotocátodo","view",
"ncm_8540201","8540.20.1","Tubos para câmeras de televisão","view",
"ncm_85402011","8540.20.11","Em preto e branco ou outros monocromos","normal",
"ncm_85402019","8540.20.19","Outros","normal",
"ncm_85402020","8540.20.20","Tubos conversores ou intensificadores de imagens, de raios X","normal",
"ncm_85402090","8540.20.90","Outros","normal",
"ncm_85404000","8540.40.00","Tubos de visualização de dados gráficos, em monocromos; tubos de visualização de dados gráficos, a cores (policromo), com uma tela fosfórica de espaçamento entre os pontos inferior a 0,4 mm","normal",
"ncm_854060","8540.60","Outros tubos catódicos","view",
"ncm_85406010","8540.60.10","Tubos de visualização de dados gráficos, em cores, com uma tela de espaçamento entre os pontos superior ou igual a 0,4 mm","normal",
"ncm_85406090","8540.60.90","Outros","normal",
"ncm_85407","8540.7","Tubos para micro-ondas (por exemplo, magnétrons, clístrons, guias (tubos) de ondas progressivas, carcinotrons), excluindo os tubos comandados por grade:","view",
"ncm_85407100","8540.71.00","Magnétrons","normal",
"ncm_85407900","8540.79.00","Outros","normal",
"ncm_85408","8540.8","Outras lâmpadas, tubos e válvulas:","view",
"ncm_85408100","8540.81.00","Tubos de recepção ou de amplificação","normal",
"ncm_854089","8540.89","Outros","view",
"ncm_85408910","8540.89.10","Válvulas de potência para transmissores","normal",
"ncm_85408990","8540.89.90","Outros","normal",
"ncm_85409","8540.9","Partes:","view",
"ncm_854091","8540.91","De tubos catódicos","view",
"ncm_85409110","8540.91.10","Bobinas de deflexão (yokes)","normal",
"ncm_85409120","8540.91.20","Núcleos de pó ferromagnético para bobinas de deflexão (yokes)","normal",
"ncm_85409130","8540.91.30","Canhões eletrônicos","normal",
"ncm_85409140","8540.91.40","Painel de vidro, máscara de sombra e blindagem interna, reunidos, para tubos tricromáticos","normal",
"ncm_85409190","8540.91.90","Outras","normal",
"ncm_85409900","8540.99.00","Outras","normal",
"ncm_8541","85.41","Diodos, transistores e dispositivos semelhantes semicondutores; dispositivos fotossensíveis semicondutores, incluindo as células fotovoltaicas, mesmo montadas em módulos ou em painéis; diodos emissores de luz; cristais piezelétricos montados.","view",
"ncm_854110","8541.10","Diodos, exceto fotodiodos e diodos emissores de luz","view",
"ncm_8541101","8541.10.1","Não montados","view",
"ncm_85411011","8541.10.11","Zener","normal",
"ncm_85411012","8541.10.12","Outros, de intensidade de corrente inferior ou igual a 3 A","normal",
"ncm_85411019","8541.10.19","Outros","normal",
"ncm_8541102","8541.10.2","Montados, próprios para montagem em superfície (SMD - Surface Mounted Device)","view",
"ncm_85411021","8541.10.21","Zener","normal",
"ncm_85411022","8541.10.22","Outros, de intensidade de corrente inferior ou igual a 3 A","normal",
"ncm_85411029","8541.10.29","Outros","normal",
"ncm_8541109","8541.10.9","Outros","view",
"ncm_85411091","8541.10.91","Zener","normal",
"ncm_85411092","8541.10.92","Outros, de intensidade de corrente inferior ou igual a 3 A","normal",
"ncm_85411099","8541.10.99","Outros","normal",
"ncm_85412","8541.2","Transistores, exceto os fototransistores:","view",
"ncm_854121","8541.21","Com capacidade de dissipação inferior a 1 W","view",
"ncm_85412110","8541.21.10","Não montados","normal",
"ncm_85412120","8541.21.20","Montados, próprios para montagem em superfície (SMD - Surface Mounted Device)","normal",
"ncm_8541219","8541.21.9","Outros","view",
"ncm_85412191","8541.21.91","De efeito de campo, com junção heterogênea (HJFET ou HEMT)","normal",
"ncm_85412199","8541.21.99","Outros","normal",
"ncm_854129","8541.29","Outros","view",
"ncm_85412910","8541.29.10","Não montados","normal",
"ncm_85412920","8541.29.20","Montados","normal",
"ncm_854130","8541.30","Tiristores, diacs e triacs, exceto os dispositivos fotossensíveis","view",
"ncm_8541301","8541.30.1","Não montados","view",
"ncm_85413011","8541.30.11","De intensidade de corrente inferior ou igual a 3 A","normal",
"ncm_85413019","8541.30.19","Outros","normal",
"ncm_8541302","8541.30.2","Montados","view",
"ncm_85413021","8541.30.21","De intensidade de corrente inferior ou igual a 3 A","normal",
"ncm_85413029","8541.30.29","Outros","normal",
"ncm_854140","8541.40","Dispositivos fotossensíveis semicondutores, incluindo as células fotovoltaicas, mesmo montadas em módulos ou em painéis; diodos emissores de luz","view",
"ncm_8541401","8541.40.1","Não montados","view",
"ncm_85414011","8541.40.11","Diodos emissores de luz (LED), exceto diodos laser","normal",
"ncm_85414012","8541.40.12","Diodos laser","normal",
"ncm_85414013","8541.40.13","Fotodiodos","normal",
"ncm_85414014","8541.40.14","Fototransistores","normal",
"ncm_85414015","8541.40.15","Fototiristores","normal",
"ncm_85414016","8541.40.16","Células solares","normal",
"ncm_85414019","8541.40.19","Outros","normal",
"ncm_8541402","8541.40.2","Montados, exceto as células fotovoltaicas em módulos ou painéis","view",
"ncm_85414021","8541.40.21","Diodos emissores de luz (LED), exceto diodos laser, próprios para montagem em superfície (SMD - Surface Mounted Device)","normal",
"ncm_85414022","8541.40.22","Outros diodos emissores de luz (LED), exceto diodos laser","normal",
"ncm_85414023","8541.40.23","Diodos laser com comprimento de onda de 1.300 nm ou 1.500 nm","normal",
"ncm_85414024","8541.40.24","Outros diodos laser","normal",
"ncm_85414025","8541.40.25","Fotodiodos, fototransistores e fototiristores","normal",
"ncm_85414026","8541.40.26","Fotorresistores","normal",
"ncm_85414027","8541.40.27","Acopladores óticos, próprios para montagem em superfície (SMD - Surface Mounted Device)","normal",
"ncm_85414029","8541.40.29","Outros","normal",
"ncm_8541403","8541.40.3","Células fotovoltaicas em módulos ou painéis","view",
"ncm_85414031","8541.40.31","Fotodiodos","normal",
"ncm_85414032","8541.40.32","Células solares","normal",
"ncm_85414039","8541.40.39","Outras","normal",
"ncm_854150","8541.50","Outros dispositivos semicondutores","view",
"ncm_85415010","8541.50.10","Não montados","normal",
"ncm_85415020","8541.50.20","Montados","normal",
"ncm_854160","8541.60","Cristais piezelétricos montados","view",
"ncm_85416010","8541.60.10","De quartzo, de frequência superior ou igual a 1 MHz, mas inferior ou igual a 100 MHz","normal",
"ncm_85416090","8541.60.90","Outros","normal",
"ncm_854190","8541.90","Partes","view",
"ncm_85419010","8541.90.10","Suportes-conectores apresentados em tiras (lead frames)","normal",
"ncm_85419020","8541.90.20","Coberturas para encapsulamento (cápsulas)","normal",
"ncm_85419090","8541.90.90","Outras","normal",
"ncm_8542","85.42","Circuitos integrados eletrônicos.","view",
"ncm_85423","8542.3","Circuitos integrados eletrônicos:","view",
"ncm_854231","8542.31","Processadores e controladores, mesmo combinados com memórias, conversores, circuitos lógicos, amplificadores, circuitos temporizadores e de sincronização, ou outros circuitos","view",
"ncm_85423110","8542.31.10","Não montados","normal",
"ncm_85423110_01","8542.31.10:01","Obtidos por tecnologia bipolar","extension","ncm_85423110"
"ncm_85423120","8542.31.20","Montados, próprios para montagem em superfície (SMD - Surface Mounted Device)","normal",
"ncm_85423190","8542.31.90","Outros","normal",
"ncm_854232","8542.32","Memórias","view",
"ncm_85423210","8542.32.10","Não montadas","normal",
"ncm_85423210_01","8542.32.10:01","Obtidos por tecnologia bipolar","extension","ncm_85423210"
"ncm_8542322","8542.32.2","Montadas, próprias para montagem em superfície (SMD - Surface Mounted Device)","view",
"ncm_85423221","8542.32.21","Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH","normal",
"ncm_85423229","8542.32.29","Outras","normal",
"ncm_8542329","8542.32.9","Outras","view",
"ncm_85423291","8542.32.91","Dos tipos RAM estáticas (SRAM) com tempo de acesso inferior ou igual a 25 ns, EPROM, EEPROM, PROM, ROM e FLASH","normal",
"ncm_85423299","8542.32.99","Outras","normal",
"ncm_85423299_01","8542.32.99:01","De óxido metálico","extension","ncm_85423299"
"ncm_854233","8542.33","Amplificadores","view",
"ncm_8542331","8542.33.1","Híbridos","view",
"ncm_85423311","8542.33.11","De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação superior ou igual a 800 MHz","normal",
"ncm_85423319","8542.33.19","Outros","normal",
"ncm_85423320","8542.33.20","Outros, não montados","normal",
"ncm_85423390","8542.33.90","Outros","normal",
"ncm_854239","8542.39","Outros","view",
"ncm_8542391","8542.39.1","Híbridos","view",
"ncm_85423911","8542.39.11","De espessura de camada inferior ou igual a 1 micrômetro (mícron) com frequência de operação superior ou igual a 800 MHz","normal",
"ncm_85423919","8542.39.19","Outros","normal",
"ncm_85423920","8542.39.20","Outros, não montados","normal",
"ncm_85423920_01","8542.39.20:01","Obtidos por tecnologia bipolar","extension","ncm_85423920"
"ncm_8542393","8542.39.3","Outros, montados, próprios para montagem em superfície (SMD - Surface Mounted Device)","view",
"ncm_85423931","8542.39.31","Circuitos do tipo chipset","normal",
"ncm_85423939","8542.39.39","Outros","normal",
"ncm_8542399","8542.39.9","Outros","view",
"ncm_85423991","8542.39.91","Circuitos do tipo chipset","normal",
"ncm_85423999","8542.39.99","Outros","normal",
"ncm_854290","8542.90","Partes","view",
"ncm_85429010","8542.90.10","Suportes-conectores apresentados em tiras (lead frames)","normal",
"ncm_85429020","8542.90.20","Coberturas para encapsulamento (cápsulas)","normal",
"ncm_85429090","8542.90.90","Outras","normal",
"ncm_8543","85.43","Máquinas e aparelhos elétricos com função própria, não especificados nem compreendidos noutras posições do presente Capítulo.","view",
"ncm_85431000","8543.10.00","Aceleradores de partículas","normal",
"ncm_85432000","8543.20.00","Geradores de sinais","normal",
"ncm_85432000_01","8543.20.00:01","Geradores de sinais de teste e referência de vídeo nos padrões SDI e HD-SDI, com capacidade de geração de diferentes sinais de teste, dentre eles o ""color bars"" e ""zoneplate""","extension","ncm_85432000"
"ncm_85433000","8543.30.00","Máquinas e aparelhos de galvanoplastia, eletrólise ou eletroforese","normal",
"ncm_854370","8543.70","Outras máquinas e aparelhos","view",
"ncm_8543701","8543.70.1","Amplificadores de radiofrequência","view",
"ncm_85437011","8543.70.11","Para transmissão de sinais de micro-ondas de alta potência (HPA), a válvula TWT do tipo Phase Combiner, com potência de saída superior a 2,7 kW","normal",
"ncm_85437011_01","8543.70.11:01","De média ou de alta freqüência","extension","ncm_85437011"
"ncm_85437012","8543.70.12","Para recepção de sinais de micro-ondas de baixo ruído (LNA) na banda de 3.600 a 4.200 MHz, com temperatura menor ou igual a 55 Kelvin, para telecomunicações via satélite","normal",
"ncm_85437012_01","8543.70.12:01","De média ou de alta freqüência","extension","ncm_85437012"
"ncm_85437013","8543.70.13","Para distribuição de sinais de televisão","normal",
"ncm_85437013_01","8543.70.13:01","De média ou de alta freqüência","extension","ncm_85437013"
"ncm_85437014","8543.70.14","Outros para recepção de sinais de micro-ondas","normal",
"ncm_85437014_01","8543.70.14:01","De média ou de alta freqüência","extension","ncm_85437014"
"ncm_85437015","8543.70.15","Outros para transmissão de sinais de micro-ondas","normal",
"ncm_85437015_01","8543.70.15:01","De média ou de alta freqüência","extension","ncm_85437015"
"ncm_85437019","8543.70.19","Outros","normal",
"ncm_85437019_01","8543.70.19:01","De média ou de alta freqüência","extension","ncm_85437019"
"ncm_85437020","8543.70.20","Aparelhos para eletrocutar insetos","normal",
"ncm_8543703","8543.70.3","Máquinas e aparelhos auxiliares para vídeo","view",
"ncm_85437031","8543.70.31","Geradores de efeitos especiais com manipulação em 2 ou 3 dimensões, mesmo combinados com dispositivo de comutação, de mais de 10 entradas de áudio ou de vídeo","normal",
"ncm_85437032","8543.70.32","Geradores de caracteres, digitais","normal",
"ncm_85437033","8543.70.33","Sincronizadores de quadro armazenadores ou corretores de base de tempo","normal",
"ncm_85437034","8543.70.34","Controladores de edição","normal",
"ncm_85437035","8543.70.35","Misturador digital, em tempo real, com oito ou mais entradas","normal",
"ncm_85437036","8543.70.36","Roteador-comutador (routing switcher) de mais de 20 entradas e mais de 16 saídas, de áudio ou de vídeo","normal",
"ncm_85437036_01","8543.70.36:01","Roteadores-comutadores (""trouting switcher""), contendo mais de 20 entradas e mais de 16 saídas de áudio e/ou vídeo, com interface de entrada de vídeo SDI e HD-SDI e saídas em SDI e HD-SDI, entradas de áudio analógico e/ou digital ou capacidade para áudio ""embedded""","extension","ncm_85437036"
"ncm_85437039","8543.70.39","Outros","normal",
"ncm_85437040","8543.70.40","Transcodificadores ou conversores de padrões de televisão","normal",
"ncm_85437050","8543.70.50","Simulador de antenas para transmissores com potência igual ou superior a 25 kW (carga fantasma)","normal",
"ncm_8543709","8543.70.9","Outros","view",
"ncm_85437091","8543.70.91","Terminais de texto que operem com código de transmissão Baudot, providos de teclado alfanumérico e visor, para acoplamento exclusivamente acústico a telefone","normal",
"ncm_85437092","8543.70.92","Eletrificadores de cercas","normal",
"ncm_85437099","8543.70.99","Outros","normal",
"ncm_85437099_01","8543.70.99:01","Amplificadores seriais digitais para distribuição de sinais de vídeo, com retemporizador","extension","ncm_85437099"
"ncm_854390","8543.90","Partes","view",
"ncm_85439010","8543.90.10","Das máquinas ou aparelhos da subposição 8543.70","normal",
"ncm_85439090","8543.90.90","Outras","normal",
"ncm_8544","85.44","Fios, cabos (incluindo os cabos coaxiais) e outros condutores, isolados para usos elétricos (incluindo os envernizados ou oxidados anodicamente), mesmo com peças de conexão; cabos de fibras ópticas, constituídos por fibras embainhadas individualmente, mesmo com condutores elétricos ou munidos de peças de conexão.","view",
"ncm_85441","8544.1","Fios para bobinar:","view",
"ncm_85441100","8544.11.00","De cobre","normal",
"ncm_854419","8544.19","Outros","view",
"ncm_85441910","8544.19.10","De alumínio","normal",
"ncm_85441990","8544.19.90","Outros","normal",
"ncm_85442000","8544.20.00","Cabos coaxiais e outros condutores elétricos coaxiais","normal",
"ncm_85443000","8544.30.00","Jogos de fios para velas de ignição e outros jogos de fios dos tipos utilizados em quaisquer veículos","normal",
"ncm_85443000_01","8544.30.00:01","Para sistema elétrico em 24 V","extension","ncm_85443000"
"ncm_85444","8544.4","Outros condutores elétricos, para uma tensão não superior a 1.000 V:","view",
"ncm_85444200","8544.42.00","Munidos de peças de conexão","normal",
"ncm_85444900","8544.49.00","Outros","normal",
"ncm_85444900_01","8544.49.00:01","Para tensão não superior a 80 V","extension","ncm_85444900"
"ncm_85446000","8544.60.00","Outros condutores elétricos, para uma tensão superior a 1.000 V","normal",
"ncm_854470","8544.70","Cabos de fibras ópticas","view",
"ncm_85447010","8544.70.10","Com revestimento externo de material dielétrico","normal",
"ncm_85447020","8544.70.20","Com revestimento externo de aço, próprios para instalação submarina (cabo submarino)","normal",
"ncm_85447030","8544.70.30","Com revestimento externo de alumínio","normal",
"ncm_85447090","8544.70.90","Outros","normal",
"ncm_8545","85.45","Eletrodos de carvão, escovas de carvão, carvões para lâmpadas ou para pilhas e outros artigos de grafita ou outro carvão, com ou sem metal, para usos elétricos.","view",
"ncm_85451","8545.1","Eletrodos:","view",
"ncm_85451100","8545.11.00","Dos tipos utilizados em fornos","normal",
"ncm_854519","8545.19","Outros","view",
"ncm_85451910","8545.19.10","De grafita, com teor de carbono superior ou igual a 99,9 %, em peso","normal",
"ncm_85451920","8545.19.20","Blocos de grafite, dos tipos utilizados como cátodos em cubas eletrolíticas","normal",
"ncm_85451990","8545.19.90","Outros","normal",
"ncm_85452000","8545.20.00","Escovas","normal",
"ncm_854590","8545.90","Outros","view",
"ncm_85459010","8545.90.10","Carvões para pilhas elétricas","normal",
"ncm_85459020","8545.90.20","Resistências aquecedoras desprovidas de revestimento e de terminais","normal",
"ncm_85459030","8545.90.30","Suportes de conexão (nipples), para eletrodos","normal",
"ncm_85459090","8545.90.90","Outros","normal",
"ncm_8546","85.46","Isoladores elétricos de qualquer matéria.","view",
"ncm_85461000","8546.10.00","De vidro","normal",
"ncm_85462000","8546.20.00","De cerâmica","normal",
"ncm_85469000","8546.90.00","Outros","normal",
"ncm_8547","85.47","Peças isolantes inteiramente de matérias isolantes, ou com simples peças metálicas de montagem (suportes roscados, por exemplo) incorporadas na massa, para máquinas, aparelhos e instalações elétricas, exceto os isoladores da posição 85.46; tubos isoladores e suas peças de ligação, de metais comuns, isolados interiormente.","view",
"ncm_85471000","8547.10.00","Peças isolantes de cerâmica","normal",
"ncm_854720","8547.20","Peças isolantes de plásticos","view",
"ncm_85472010","8547.20.10","Tampões vedadores para capacitores, com perfurações para terminais","normal",
"ncm_85472090","8547.20.90","Outras","normal",
"ncm_85479000","8547.90.00","Outros","normal",
"ncm_8548","85.48","Desperdícios e resíduos de pilhas, de baterias de pilhas e de acumuladores, elétricos; pilhas, baterias de pilhas e acumuladores, elétricos, inservíveis; partes elétricas de máquinas e aparelhos, não especificadas nem compreendidas noutras posições do presente Capítulo.","view",
"ncm_854810","8548.10","Desperdícios e resíduos de pilhas, de baterias de pilhas e de acumuladores, elétricos; pilhas, baterias de pilhas e acumuladores, elétricos, inservíveis","view",
"ncm_85481010","8548.10.10","Desperdícios e resíduos de acumuladores elétricos de chumbo; acumuladores elétricos de chumbo, inservíveis","normal",
"ncm_85481010_01","8548.10.10:01","Acumuladores inservíveis","extension","ncm_85481010"
"ncm_85481090","8548.10.90","Outros","normal",
"ncm_85481090_01","8548.10.90:01","Desperdícios e resíduos, à base de cádmio, exceto seus compostos químicos","extension","ncm_85481090"
"ncm_85481090_02","8548.10.90:02","Desperdícios e resíduos, contendo compostos químicos de níquel, cádmio, mercúrio ou de lítio","extension","ncm_85481090"
"ncm_85481090_03","8548.10.90:03","Pilhas, baterias de pilhas e acumuladores elétricos, inservíveis, exceto acumuladores de chumbo","extension","ncm_85481090"
"ncm_854890","8548.90","Outras","view",
"ncm_85489010","8548.90.10","Termopares dos tipos utilizados em dispositivos termoelétricos de segurança de aparelhos alimentados a gás","normal",
"ncm_85489090","8548.90.90","Outras","normal",
"ncm_86","86","Capítulo 86 - Veículos e material para vias férreas ou semelhantes, e suas partes; aparelhos mecânicos (incluindo os eletromecânicos) de sinalização para vias de  comunicação","view",
"ncm_8601","86.01","Locomotivas e locotratores, de fonte externa de eletricidade ou de acumuladores elétricos.","view",
"ncm_86011000","8601.10.00","De fonte externa de eletricidade","normal",
"ncm_86012000","8601.20.00","De acumuladores elétricos","normal",
"ncm_8602","86.02","Outras locomotivas e locotratores; tênderes.","view",
"ncm_86021000","8602.10.00","Locomotivas diesel-elétricas","normal",
"ncm_86029000","8602.90.00","Outros","normal",
"ncm_8603","86.03","Litorinas, mesmo para circulação urbana, exceto as da posição 86.04.","view",
"ncm_86031000","8603.10.00","De fonte externa de eletricidade","normal",
"ncm_86039000","8603.90.00","Outras","normal",
"ncm_860400","8604.00","Veículos para inspeção e manutenção de vias férreas ou semelhantes, mesmo autopropulsados (por exemplo, vagões-oficinas, vagões-guindastes, vagões equipados com batedores de balastro, alinhadores de vias, viaturas para testes e dresinas).","view",
"ncm_86040010","8604.00.10","Autopropulsados, equipados com batedores de balastro e alinhadores de vias férreas","normal",
"ncm_86040090","8604.00.90","Outros","normal",
"ncm_860500","8605.00","Vagões de passageiros, furgões para bagagem, vagões-postais e outros vagões especiais, para vias férreas ou semelhantes (excluindo as viaturas da posição 86.04).","view",
"ncm_86050010","8605.00.10","Vagões de passageiros","normal",
"ncm_86050090","8605.00.90","Outros","normal",
"ncm_8606","86.06","Vagões para transporte de mercadorias sobre vias férreas.","view",
"ncm_86061000","8606.10.00","Vagões-tanques e semelhantes","normal",
