"id","code","segment","item","name"
"cest_2104800","21.048.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","48.0","Outros aparelhos eletrotérmicos de uso doméstico - Cafeteiras"
"cest_2104900","21.049.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","49.0","Outros aparelhos eletrotérmicos de uso doméstico - Torradeiras"
"cest_2105000","21.050.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","50.0","Outros aparelhos eletrotérmicos de uso doméstico"
"cest_2105100","21.051.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","51.0","Partes das chaleiras, ferros, fornos e outros aparelhos eletrotérmicos da posição 85.16, descritos nos CEST 21.043.00, 21.044.00, 21.045.00, 21.046.00, 21.047.00, 21.048.00, 21.049.00 e 21.050.00"
"cest_2105200","21.052.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","52.0","Aparelhos telefônicos por fio com unidade auscultador - microfone sem fio"
"cest_2105300","21.053.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","53.0","Telefones para redes celulares, exceto por satélite,os de uso automotivo e os classificados no CEST 21.053.01"
"cest_2105301","21.053.01","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","53.1","Telefones para redes celulares portáteis, exceto por satélite"
"cest_2105400","21.054.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","54.0","Outros telefones para outras redes sem fio, exceto para redes de celulares e os de uso automotivo"
"cest_2105500","21.055.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","55.0","Outros aparelhos telefônicos não combinados com outros aparelhos"
"cest_2105501","21.055.01","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","55.1","Outros aparelhos telefônicos"
"cest_2105600","21.056.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","56.0","Aparelhos para transmissão ou recepção de voz, imagem ou outros dados em rede com fio, exceto os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53"
"cest_2105700","21.057.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","57.0","Microfones e seus suportes; altofalantes, mesmo montados nos seus receptáculos, fones de ouvido (auscultadores), mesmo combinados com microfone e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes, amplificadores elétricos de audiofreqüência, aparelhos elétricos de amplificação de som; suas partes e acessórios; exceto os de uso automotivo"
"cest_2105800","21.058.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","58.0","Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
"cest_2105800","21.058.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","58.0","Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
"cest_2105800","21.058.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","58.0","Aparelhos de radiodifusão suscetíveis de funcionarem sem fonte externa de energia. Aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
"cest_2105900","21.059.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","59.0","Outros aparelhos de gravação de som; aparelhos de reprodução de som; aparelhos de gravação e de reprodução de som; partes e acessórios; exceto os de uso automotivo"
"cest_2106000","21.060.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","60.0","Gravador-reprodutor e editor de imagem e som, em discos, por meio magnético, óptico ou optomagnético, exceto de uso automotivo"
"cest_2106100","21.061.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","61.0","Outros aparelhos videofônicos de gravação ou reprodução, mesmo incorporando um receptor de sinais videofônicos, exceto os de uso automotivo"
"cest_2106200","21.062.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","62.0","Cartões de memória (""memory cards"")"
"cest_2106300","21.063.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","63.0","Cartões inteligentes (""smart cards"")"
"cest_2106400","21.064.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","64.0","Cartões inteligentes (""sim cards"")"
"cest_2106500","21.065.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","65.0","Câmeras fotográficas digitais e câmeras de vídeo e suas partes"
"cest_2106600","21.066.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","66.0","Outros aparelhos receptores para radiodifusão, mesmo combinados num invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, inclusive caixa acústica para Home Theaters classificados na posição 8518"
"cest_2106700","21.067.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","67.0","Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos"
"cest_2106700","21.067.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","67.0","Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos"
"cest_2106700","21.067.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","67.0","Monitores e projetores que não incorporem aparelhos receptores de televisão, policromáticos"
"cest_2106701","21.067.01","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","67.1","Projetores dos tipos exclusiva ou principalmente utilizados num sistema automático para processamento de dados da posição 84.71"
"cest_2106800","21.068.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","68.0","Outros monitores dos tipos utilizados exclusiva ou principalmente com uma máquina automática para processamento de dados da posição 84.71, policromáticos"
"cest_2106900","21.069.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","69.0","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de CRT (tubo de raios catódicos)"
"cest_2107000","21.070.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","70.0","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de LCD (Display de Cristal Líquido)"
"cest_2107100","21.071.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","71.0","Aparelhos receptores de televisão, mesmo que incorporem um aparelho receptor de radiodifusão ou um aparelho de gravação ou reprodução de som ou de imagens - Televisores de Plasma"
"cest_2107200","21.072.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","72.0","Outros aparelhos receptores de televisão não dotados de monitores ou display de vídeo"
"cest_2107300","21.073.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","73.0","Outros aparelhos receptores de televisão não relacionados nos CEST 21.069.00, 21.070.00, 21.071.00 e 21.072.00"
"cest_2107400","21.074.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","74.0","Câmeras fotográficas dos tipos utilizadas para preparação de clichês ou cilindros de impressão"
"cest_2107500","21.075.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","75.0","Câmeras fotográficas para filmes de revelação e copiagem instantâneas"
"cest_2107600","21.076.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","76.0","Aparelhos de diatermia"
"cest_2107700","21.077.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","77.0","Aparelhos de massagem"
"cest_2107800","21.078.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","78.0","Reguladores de voltagem eletrônicos"
"cest_2107900","21.079.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","79.0","Consoles e máquinas de jogos de vídeo, exceto os classificados na subposição 9504.30"
"cest_2108000","21.080.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","80.0","Multiplexadores e concentradores"
"cest_2108100","21.081.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","81.0","Centrais automáticas privadas, de capacidade inferior ou igual a 25 ramais"
"cest_2108200","21.082.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","82.0","Outros aparelhos para comutação"
"cest_2108300","21.083.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","83.0","Roteadores digitais, em redes com ou sem fio"
"cest_2108400","21.084.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","84.0","Aparelhos emissores com receptor incorporado de sistema troncalizado (""trunking""), de tecnologia celular"
"cest_2108500","21.085.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","85.0","Outros aparelhos de recepção, conversão e transmissão ou regeneração de voz, imagens ou outros dados, incluindo os aparelhos de comutação e roteamento"
"cest_2108600","21.086.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","86.0","Antenas próprias para telefones celulares portáteis, exceto as telescópicas"
"cest_2108700","21.087.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","87.0","Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes"
"cest_2108700","21.087.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","87.0","Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, e suas partes"
"cest_2108800","21.088.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","88.0","Ventiladores, exceto os de uso agrícola"
"cest_2108900","21.089.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","89.0","Ventiladores de uso agrícola"
"cest_2109000","21.090.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","90.0","Coifas com dimensão horizontal máxima não superior a 120 cm"
"cest_2109100","21.091.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","91.0","Partes de ventiladores ou coifas aspirantes"
"cest_2109200","21.092.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","92.0","Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente"
"cest_2109200","21.092.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","92.0","Máquinas e aparelhos de ar condicionado contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluídos as máquinas e aparelhos em que a umidade não seja regulável separadamente"
"cest_2109300","21.093.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","93.0","Aparelhos de ar-condicionado tipo Split System (sistema com elementos separados) com unidade externa e interna"
"cest_2109400","21.094.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","94.0","Aparelhos de ar-condicionado com capacidade inferior ou igual a 30.000 frigorias/hora"
"cest_2109500","21.095.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","95.0","Aparelhos de ar-condicionado com capacidade acima de 30.000 frigorias/hora"
"cest_2109600","21.096.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","96.0","Unidades evaporadoras (internas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora"
"cest_2109700","21.097.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","97.0","Unidades condensadoras (externas) de aparelho de ar-condicionado do tipo Split System (sistema com elementos separados), com capacidade inferior ou igual a 30.000 frigorias/hora"
"cest_2109800","21.098.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","98.0","Aparelhos elétricos para filtrar ou depurar água (purificadores de água refrigerados), exceto os itens classificados no CEST 21.098.01"
"cest_2109801","21.098.01","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","98.1","Outros aparelhos elétricos para filtrar ou depurar água"
"cest_2109900","21.099.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","99.0","Lavadora de alta pressão e suas partes"
"cest_2109900","21.099.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","99.0","Lavadora de alta pressão e suas partes"
"cest_2109900","21.099.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","99.0","Lavadora de alta pressão e suas partes"
"cest_2110000","21.100.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","100.0","Furadeiras elétricas"
"cest_2110100","21.101.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","101.0","Aparelhos elétricos para aquecimento de ambientes"
"cest_2110200","21.102.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","102.0","Secadores de cabelo"
"cest_2110300","21.103.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","103.0","Outros aparelhos para arranjos do cabelo"
"cest_2110400","21.104.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","104.0","Aparelhos receptores para radiodifusão, mesmo combinados num mesmo invólucro, com um aparelho de gravação ou de reprodução de som, ou com um relógio, exceto os classificados na posição 8527.1, 8527.2 e 8527.9 que sejam de uso automotivo"
"cest_2110500","21.105.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","105.0","Climatizadores de ar"
"cest_2110600","21.106.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","106.0","Outras partes para máquinas e aparelhos de ar-condicionado que contenham um ventilador motorizado e dispositivos próprios para modificar a temperatura e a umidade, incluindo as máquinas e aparelhos em que a umidade não seja regulável separadamente"
"cest_2110700","21.107.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","107.0","Câmeras de televisão e suas partes"
"cest_2110800","21.108.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","108.0","Balanças de uso doméstico"
"cest_2110900","21.109.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","109.0","Tubos e válvulas, eletrônicos, de cátodo quente, cátodo frio ou fotocátodo (por exemplo, tubos e válvulas, de vácuo, de vapor ou de gás, ampolas retificadoras de vapor de mercúrio, tubos catódicos, tubos e válvulas para câmeras de televisão)"
"cest_2111000","21.110.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","110.0","Aparelhos elétricos para telefonia; outros aparelhos para transmissão ou recepção de voz, imagens ou outros dados, incluídos os aparelhos para comunicação em redes por fio ou redes sem fio (tal como uma rede local (LAN) ou uma rede de área estendida (WAN), incluídas suas partes, exceto os de uso automotivo e os classificados nos códigos 8517.62.51, 8517.62.52 e 8517.62.53"
"cest_2111100","21.111.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","111.0","Interfones, seus acessórios, tomadas e ""plugs"""
"cest_2111200","21.112.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","112.0","Partes reconhecíveis como exclusiva ou principalmente destinadas aos aparelhos das posições 8525 a 8528; exceto as de uso automotivo"
"cest_2111300","21.113.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","113.0","Aparelhos elétricos de sinalização acústica ou visual (por exemplo, campainhas, sirenes, quadros indicadores, aparelhos de alarme para proteção contra roubo ou incêndio); exceto os de uso automotivo e os classificados nas posições 8531.10 e 8531.80.00."
"cest_2111400","21.114.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","114.0","Aparelhos elétricos de alarme, para proteção contra roubo ou incêndio e aparelhos semelhantes, exceto os de uso automotivo"
"cest_2111500","21.115.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","115.0","Outros aparelhos de sinalização acústica ou visual, exceto os de uso automotivo"
"cest_2111600","21.116.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","116.0","Circuitos impressos, exceto os de uso automotivo"
"cest_2111700","21.117.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","117.0","Diodos emissores de luz (LED), exceto diodos ""laser"""
"cest_2111700","21.117.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","117.0","Diodos emissores de luz (LED), exceto diodos ""laser"""
"cest_2111700","21.117.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","117.0","Diodos emissores de luz (LED), exceto diodos ""laser"""
"cest_2111800","21.118.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","118.0","Eletrificadores de cercas eletrônicos"
"cest_2111900","21.119.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","119.0","Aparelhos e instrumentos para medida ou controle da tensão, intensidade, resistência ou da potência, sem dispositivo registrador; exceto os de uso automotivo"
"cest_2112000","21.120.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","120.0","Analisadores lógicos de circuitos digitais, de espectro de frequência, frequencímetros, fasímetros, e outros instrumentos e aparelhos de controle de grandezas elétricas e detecção"
"cest_2112100","21.121.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","121.0","Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de maquinismo de aparelhos de relojoaria ou de motor síncrono"
"cest_2112200","21.122.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","122.0","Aparelhos de iluminação (incluídos os projetores) e suas partes, não especificados nem compreendidos em outras posições; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes, contendo uma fonte luminosa fixa permanente, e suas partes não especificadas nem compreendidas em outras posições, com exceção dos itens classificados nos CEST 21.123.00, 21.124,00 e 21.125.00"
"cest_2112300","21.123.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","123.0","Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública, e suas partes"
"cest_2112300","21.123.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","123.0","Lustres e outros aparelhos elétricos de iluminação, próprios para serem suspensos ou fixados no teto ou na parede, exceto os dos tipos utilizados na iluminação pública, e suas partes"
"cest_2112400","21.124.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","124.0","Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes"
"cest_2112400","21.124.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","124.0","Abajures de cabeceiras, de escritório e lampadários de interior, elétricos e suas partes"
"cest_2112500","21.125.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","125.0","Outros aparelhos elétricos de iluminação e suas partes"
"cest_2112500","21.125.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","125.0","Outros aparelhos elétricos de iluminação e suas partes"
"cest_2112600","21.126.00","21. Produtos eletrônicos, eletroeletrônicos e eletrodomésticos","126.0","Microprocessador"
"cest_2200100","22.001.00","22. Rações para animais domésticos","1.0","Ração tipo “pet” para animais domésticos"
"cest_2300100","23.001.00","23. Sorvetes e preparados para fabricação de sorvetes em máquinas","1.0","Sorvetes de qualquer espécie"
"cest_2300200","23.002.00","23. Sorvetes e preparados para fabricação de sorvetes em máquinas","2.0","Preparados para fabricação de sorvete em máquina"
"cest_2300200","23.002.00","23. Sorvetes e preparados para fabricação de sorvetes em máquinas","2.0","Preparados para fabricação de sorvete em máquina"
"cest_2300200","23.002.00","23. Sorvetes e preparados para fabricação de sorvetes em máquinas","2.0","Preparados para fabricação de sorvete em máquina"
"cest_2400100","24.001.00","24. Tintas e vernizes","1.0","Tintas, vernizes"
"cest_2400100","24.001.00","24. Tintas e vernizes","1.0","Tintas, vernizes"
"cest_2400100","24.001.00","24. Tintas e vernizes","1.0","Tintas, vernizes"
"cest_2400200","24.002.00","24. Tintas e vernizes","2.0","Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19"
"cest_2400200","24.002.00","24. Tintas e vernizes","2.0","Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19"
"cest_2400200","24.002.00","24. Tintas e vernizes","2.0","Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados no código 3206.11.19"
"cest_2400300","24.003.00","24. Tintas e vernizes","3.0","Corantes para aplicação em bases, tintas e vernizes"
"cest_2400300","24.003.00","24. Tintas e vernizes","3.0","Corantes para aplicação em bases, tintas e vernizes"
"cest_2400300","24.003.00","24. Tintas e vernizes","3.0","Corantes para aplicação em bases, tintas e vernizes"
"cest_2400300","24.003.00","24. Tintas e vernizes","3.0","Corantes para aplicação em bases, tintas e vernizes"
"cest_2500100","25.001.00","25. Veículos automotores","1.0","Veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com motor de pistão, de ignição por compressão (diesel ou semidiesel), com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³"
"cest_2500200","25.002.00","25. Veículos automotores","2.0","Outros veículos automóveis para transporte de 10 pessoas ou mais, incluindo o motorista, com volume interno de habitáculo, destinado a passageiros e motorista, superior a 6 m³, mas inferior a 9 m³"
"cest_2500300","25.003.00","25. Veículos automotores","3.0","Automóveis com motor explosão, de cilindrada não superior a 1000 cm³"
"cest_2500400","25.004.00","25. Veículos automotores","4.0","Automóveis com motor explosão, de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular"
"cest_2500500","25.005.00","25. Veículos automotores","5.0","Outros automóveis com motor explosão, de cilindrada superior a 1000 cm³, mas não superior a 1500 cm³, exceto carro celular"
"cest_2500600","25.006.00","25. Veículos automotores","6.0","Automóveis com motor explosão, de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida"
"cest_2500700","25.007.00","25. Veículos automotores","7.0","Outros automóveis com motor explosão, de cilindrada superior a 1500 cm³, mas não superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida"
"cest_2500800","25.008.00","25. Veículos automotores","8.0","Automóveis com motor explosão, de cilindrada superior a 3000 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular, carro funerário e automóveis de corrida"
"cest_2500900","25.009.00","25. Veículos automotores","9.0","Outros automóveis com motor explosão, de cilindrada superior a 3000 cm³, exceto carro celular, carro funerário e automóveis de corrida"
"cest_2501000","25.010.00","25. Veículos automotores","10.0","Automóveis com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto ambulância, carro celular e carro funerário"
"cest_2501100","25.011.00","25. Veículos automotores","11.0","Outros automóveis com motor diesel ou semidiesel, de cilindrada superior a 1500 cm³, mas não superior a 2500 cm³, exceto ambulância, carro celular e carro funerário"
"cest_2501200","25.012.00","25. Veículos automotores","12.0","Automóveis com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, com capacidade de transporte de pessoas sentadas inferior ou igual a 6, incluído o condutor, exceto carro celular e carro funerário"
"cest_2501300","25.013.00","25. Veículos automotores","13.0","Outros automóveis com motor diesel ou semidiesel, de cilindrada superior a 2500 cm³, exceto carro celular e carro funerário"
"cest_2501400","25.014.00","25. Veículos automotores","14.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, chassis com motor diesel ou semidiesel e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2501500","25.015.00","25. Veículos automotores","15.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2501600","25.016.00","25. Veículos automotores","16.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos, com motor diesel ou semidiesel, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2501700","25.017.00","25. Veículos automotores","17.0","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor diesel ou semidiesel, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2501800","25.018.00","25. Veículos automotores","18.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, chassis e cabina, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2501900","25.019.00","25. Veículos automotores","19.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor explosão com caixa basculante, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2502000","25.020.00","25. Veículos automotores","20.0","Veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, frigoríficos ou isotérmicos com motor explosão, exceto caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2502100","25.021.00","25. Veículos automotores","21.0","Outros veículos automóveis para transporte de mercadorias, de peso em carga máxima não superior a 5 toneladas, com motor a explosão, exceto carro-forte para transporte de valores e caminhão de peso em carga máxima superior a 3,9 toneladas"
"cest_2600100","26.001.00","26. Veículos de duas e três rodas motorizados","1.0","Motocicletas (incluídos os ciclomotores) e outros ciclos equipados com motor auxiliar, mesmo com carro lateral; carros laterais"
"cest_2800100","28.001.00","28. Venda de mercadorias pelo sistema porta a porta","1.0","Perfumes (extratos)"
"cest_2800200","28.002.00","28. Venda de mercadorias pelo sistema porta a porta","2.0","Águas-de-colônia"
"cest_2800300","28.003.00","28. Venda de mercadorias pelo sistema porta a porta","3.0","Produtos de maquiagem para os lábios"
"cest_2800400","28.004.00","28. Venda de mercadorias pelo sistema porta a porta","4.0","Sombra, delineador, lápis para sobrancelhas e rímel"
"cest_2800500","28.005.00","28. Venda de mercadorias pelo sistema porta a porta","5.0","Outros produtos de maquiagem para os olhos"
"cest_2800600","28.006.00","28. Venda de mercadorias pelo sistema porta a porta","6.0","Preparações para manicuros e pedicuros"
"cest_2800700","28.007.00","28. Venda de mercadorias pelo sistema porta a porta","7.0","Pós para maquiagem, incluindo os compactos"
"cest_2800800","28.008.00","28. Venda de mercadorias pelo sistema porta a porta","8.0","Cremes de beleza, cremes nutritivos e loções tônicas"
"cest_2800900","28.009.00","28. Venda de mercadorias pelo sistema porta a porta","9.0","Outros produtos de beleza ou de maquiagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações antisolares e os bronzeadores"
"cest_2801000","28.010.00","28. Venda de mercadorias pelo sistema porta a porta","10.0","Preparações antisolares e os bronzeadores"
"cest_2801100","28.011.00","28. Venda de mercadorias pelo sistema porta a porta","11.0","Xampus para o cabelo"
"cest_2801200","28.012.00","28. Venda de mercadorias pelo sistema porta a porta","12.0","Preparações para ondulação ou alisamento, permanentes, dos cabelos"
"cest_2801300","28.013.00","28. Venda de mercadorias pelo sistema porta a porta","13.0","Outras preparações capilares"
"cest_2801400","28.014.00","28. Venda de mercadorias pelo sistema porta a porta","14.0","Tintura para o cabelo"
"cest_2801500","28.015.00","28. Venda de mercadorias pelo sistema porta a porta","15.0","Preparações para barbear (antes, durante ou após)"
"cest_2801600","28.016.00","28. Venda de mercadorias pelo sistema porta a porta","16.0","Desodorantes corporais e antiperspirantes, líquidos"
"cest_2801700","28.017.00","28. Venda de mercadorias pelo sistema porta a porta","17.0","Outros desodorantes corporais e antiperspirantes"
"cest_2801800","28.018.00","28. Venda de mercadorias pelo sistema porta a porta","18.0","Outros produtos de perfumaria ou de toucador preparados"
"cest_2801900","28.019.00","28. Venda de mercadorias pelo sistema porta a porta","19.0","Outras preparações cosméticas"
"cest_2802000","28.020.00","28. Venda de mercadorias pelo sistema porta a porta","20.0","Sabões de toucador, em barras, pedaços ou figuras moldadas"
